,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
64,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.7845000000000937,2.5178999999994858]",33,exp_g2,12
55,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.281799999999805,2.1012000000001763]",33,exp_g2,12
18,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,1.9798,1,,,33,exp_g2,12
19,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.3238,1,,,33,exp_g2,12
12,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,2.2616,1,,,33,exp_g2,12
33,154,l1,t,es,f0c,0.91259375,rshift,1,NA,rshift,3.4741,1,,,33,exp_g2,12
25,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.1585,1,,,33,exp_g2,12
8,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,2.718,1,,,33,exp_g2,12
1,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.0992,1,,,33,exp_g2,12
5,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.3009,1,,,33,exp_g2,12
21,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.5734,1,,,33,exp_g2,12
29,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,2.6138,1,,,33,exp_g2,12
