,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.691,1,,,64,exp_g2,6
50,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.313,1,,,64,exp_g2,6
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.7062000000476019,2.4867000000476764]",64,exp_g2,6
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.486499999999978,3.1159999999999854]",64,exp_g2,6
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.264899999976194,3.2596999999285003]",64,exp_g2,6
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.0103000000715383,2.4806000000238555]",64,exp_g2,6
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.434500000000014,2.527399999976126]",64,exp_g2,6
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""lshift"",""rshift""]","[1.3856000000238282,1.8482999999522463,3.0972000000476783]",64,exp_g2,6
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2672999999522858,2.718899999976145]",64,exp_g2,6
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.2635000000000218,2.1725000000000136]",64,exp_g2,6
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5672000000476487,2.9798000000715206]",64,exp_g2,6
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5576000000238537,2.4735000000000014]",64,exp_g2,6
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.4934,1,,,64,exp_g2,6
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.3626,1,,,64,exp_g2,6
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,2.9477,1,,,64,exp_g2,6
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,rshift,3.4278,1,,,64,exp_g2,6
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.316,1,,,64,exp_g2,6
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,3.7439,1,,,64,exp_g2,6
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.614,1,,,64,exp_g2,6
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.8249,1,,,64,exp_g2,6
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.7685,1,,,64,exp_g2,6
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,4.1539,1,,,64,exp_g2,6
