,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
32,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[1.4012999999522435],62,exp_g2,5
33,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift"",""lshift""]","[1.5554000000357746,2.222900000035793]",62,exp_g2,5
34,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.2678999999761231],62,exp_g2,5
35,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[1.4890000000000327],62,exp_g2,5
36,96,l2,f,en,na,-,rshift,1,NA,rshift,1.8355,1,,,62,exp_g2,5
37,97,l2,f,en,na,-,lshift,1,NA,lshift,1.9947,1,,,62,exp_g2,5
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.0228,1,,,62,exp_g2,5
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.8068,1,,,62,exp_g2,5
40,100,l2,f,en,na,-,rshift,1,NA,rshift,1.8663,1,,,62,exp_g2,5
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.4624,1,,,62,exp_g2,5
42,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.5086,1,,,62,exp_g2,5
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.2118,1,,,62,exp_g2,5
44,104,l2,f,en,na,-,rshift,1,NA,rshift,1.7831,1,,,62,exp_g2,5
45,105,l2,f,en,na,-,lshift,1,NA,lshift,2.4205,1,,,62,exp_g2,5
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.7429,1,,,62,exp_g2,5
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.0126,1,,,62,exp_g2,5
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.6101,1,,,62,exp_g2,5
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,2.0421,1,,,62,exp_g2,5
50,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.2648,1,,,62,exp_g2,5
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.6893999999762173,2.134199999988141]",62,exp_g2,5
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4988999999761745,2.0188999999761563]",62,exp_g2,5
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.3845999999641663,2.91989999997611]",62,exp_g2,5
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.823399999976175,2.139800000011917]",62,exp_g2,5
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5170999999642163,2.07469999998807]",62,exp_g2,5
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.474199999988059,2.7110000000000127]",62,exp_g2,5
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5018000000118832,2.501800000011883]",62,exp_g2,5
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4498999999761395,2.007399999976144]",62,exp_g2,5
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4839999999999804,2.5018999999761604]",62,exp_g2,5
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.1186999999881095,2.250499999999988]",62,exp_g2,5
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.1745,1,,,62,exp_g2,5
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.2763,1,,,62,exp_g2,5
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,2.4563,1,,,62,exp_g2,5
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,2.9861,0,,,62,exp_g2,5
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.2284,1,,,62,exp_g2,5
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,,NA,0,,,62,exp_g2,5
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.1202,1,,,62,exp_g2,5
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.4279,1,,,62,exp_g2,5
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.6397,1,,,62,exp_g2,5
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,3.0168,1,,,62,exp_g2,5
