,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
35,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.4685,1,,,54,exp_g2,8
59,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5327000000002045,2.0697999999999865]",54,exp_g2,8
48,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.6014999999999873,2.1825999999996384]",54,exp_g2,8
70,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.0342000000002827,2.93320000000017]",54,exp_g2,8
63,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.407799999999952,2.699000000000069]",54,exp_g2,8
56,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.5499000000004344,2.151100000000497]",54,exp_g2,8
57,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.3089000000002216,2.9344999999998436]",54,exp_g2,8
60,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.8211000000005697,2.316900000000487]",54,exp_g2,8
49,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.455199999999195,2.0174999999999272]",54,exp_g2,8
62,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.001299999999901,2.8177000000002863]",54,exp_g2,8
64,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.4351000000006024,2.287600000000566]",54,exp_g2,8
25,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.3964,1,,,54,exp_g2,8
9,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.6077,1,,,54,exp_g2,8
2,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,2.7087,1,,,54,exp_g2,8
31,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,2.9724,0,,,54,exp_g2,8
20,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.3422,1,,,54,exp_g2,8
22,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,2.6674,1,,,54,exp_g2,8
1,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.763,1,,,54,exp_g2,8
19,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,3.2273,1,,,54,exp_g2,8
6,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,3.6228,1,,,54,exp_g2,8
30,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,3.9841,1,,,54,exp_g2,8
