,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
51,65,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.8730999999996811],75,exp_g2,-2
38,66,l1,f,en,na,0.780001,,2,NA,,NA,NA,"[""lshift"",""rshift"",""rshift"",""lshift""]","[1.3343999999999028,2.2226999999996906,3.517799999999795,3.804499999999962]",75,exp_g2,-2
44,67,l1,f,en,na,0.950804,,2,NA,,NA,NA,"[""lshift""]",[2.4536000000000513],75,exp_g2,-2
40,68,l1,f,en,na,0.600784,,2,NA,,NA,NA,"[""lshift""]",[1.398900000000424],75,exp_g2,-2
69,69,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[1.9696000000001277],75,exp_g2,-2
52,70,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.857199999999807],75,exp_g2,-2
48,71,l1,f,en,na,1.261129,,2,NA,,NA,NA,"[""lshift""]",[1.5874999999999773],75,exp_g2,-2
57,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[2.3161000000001195],75,exp_g2,-2
56,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift""]",[2.4833000000003267],75,exp_g2,-2
39,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[1.433799999999792],75,exp_g2,-2
55,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift""]",[2.367299999999773],75,exp_g2,-2
26,96,l2,f,en,na,-,rshift,1,NA,rshift,1.8756,1,,,75,exp_g2,-2
14,97,l2,f,en,na,-,lshift,1,NA,lshift,2.227,1,,,75,exp_g2,-2
9,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.8726,1,,,75,exp_g2,-2
4,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.8802,1,,,75,exp_g2,-2
8,100,l2,f,en,na,-,rshift,1,NA,rshift,2.1077,1,,,75,exp_g2,-2
13,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.4033,1,,,75,exp_g2,-2
33,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.3821,1,,,75,exp_g2,-2
28,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,1.9954,1,,,75,exp_g2,-2
16,104,l2,f,en,na,-,rshift,1,NA,rshift,1.8148,1,,,75,exp_g2,-2
10,105,l2,f,en,na,-,lshift,1,NA,lshift,2.5194,1,,,75,exp_g2,-2
31,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.5795,1,,,75,exp_g2,-2
3,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.1589,1,,,75,exp_g2,-2
17,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.3224,1,,,75,exp_g2,-2
25,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,1.7093,1,,,75,exp_g2,-2
35,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,3.0725,1,,,75,exp_g2,-2
50,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.2353999999999132,3.7843999999998914]",75,exp_g2,-2
63,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.4201999999996815,2.970399999999927]",75,exp_g2,-2
43,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.533699999999726,3.1345999999996366]",75,exp_g2,-2
36,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.294799999999782,2.250499999999988]",75,exp_g2,-2
67,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.7011999999997443,3.1351999999997133]",75,exp_g2,-2
37,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.305799999999806,2.8511999999997215]",75,exp_g2,-2
64,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.7161000000000968,3.1493000000002667]",75,exp_g2,-2
54,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.190299999999752,2.6016999999997097]",75,exp_g2,-2
62,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.7690999999996393,3.2856999999996788]",75,exp_g2,-2
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.400100000000066,2.940100000000143]",75,exp_g2,-2
34,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.193,1,,,75,exp_g2,-2
18,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.387,1,,,75,exp_g2,-2
5,153,l1,t,es,f0c,0.77825,lshift,1,NA,lshift,2.4274,1,,,75,exp_g2,-2
30,154,l1,t,es,f0c,0.91259375,rshift,1,NA,rshift,3.2518,1,,,75,exp_g2,-2
1,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.3653,1,,,75,exp_g2,-2
21,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,2.9424,1,,,75,exp_g2,-2
2,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.0665,1,,,75,exp_g2,-2
29,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,2.509,1,,,75,exp_g2,-2
19,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,2.8446,1,,,75,exp_g2,-2
6,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,3.8271,1,,,75,exp_g2,-2
