,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.2273,1,,,67,exp_g2,-1
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.9751,1,,,67,exp_g2,-1
40,100,l2,f,en,na,-,rshift,1,NA,rshift,1.7693,1,,,67,exp_g2,-1
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.6518,1,,,67,exp_g2,-1
42,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.9522,1,,,67,exp_g2,-1
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.6326,1,,,67,exp_g2,-1
44,104,l2,f,en,na,-,rshift,1,NA,rshift,2.1557,1,,,67,exp_g2,-1
45,105,l2,f,en,na,-,lshift,1,NA,lshift,2.7023,1,,,67,exp_g2,-1
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.8905,1,,,67,exp_g2,-1
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.5202,1,,,67,exp_g2,-1
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.5863,1,,,67,exp_g2,-1
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,2.12,1,,,67,exp_g2,-1
50,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.5811,1,,,67,exp_g2,-1
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.7759000000060041,2.5490999999940414]",67,exp_g2,-1
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.3165999999939686,2.7094000000058713]",67,exp_g2,-1
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.840900000005945,3.364100000023768]",67,exp_g2,-1
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""rshift"",""lshift"",""rshift""]","[1.7664000000059445,1.9860999999940532,2.8179999999999836]",67,exp_g2,-1
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.552800000011871,4.0399000000059]",67,exp_g2,-1
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.9879000000059364,3.2876999999880354]",67,exp_g2,-1
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.6980999999940423,3.0010999999940395]",67,exp_g2,-1
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.990299999982085,2.6834000000059177]",67,exp_g2,-1
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[1.9512000000178773,2.9674000000059664]",67,exp_g2,-1
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.3173000000119828,2.775000000000091]",67,exp_g2,-1
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.8521,1,,,67,exp_g2,-1
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.5859,1,,,67,exp_g2,-1
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,,NA,0,,,67,exp_g2,-1
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,3.3377,0,,,67,exp_g2,-1
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.5026,1,,,67,exp_g2,-1
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,4.3654,1,,,67,exp_g2,-1
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.7356,1,,,67,exp_g2,-1
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,,NA,0,,,67,exp_g2,-1
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,3.0817,1,,,67,exp_g2,-1
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,3.2854,1,,,67,exp_g2,-1
