num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp_num,image,image_alt,left_img,right_img,image_dir,cs,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp1_trial_cross.started,exp1_trial_key.started,exp1_trial_cross.stopped,exp1_trial_sound.started,exp1_trial_key.keys,exp1_trial_key.rt,exp1_cross.started,exp1_key.started,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_cross.stopped,exp1_sound.started,exp2_trial_cross.started,exp2_trial_key.started,exp2_trial_cross.stopped,exp2_trial_sound.started,exp2_trial_key.stopped,exp2_trial_key.keys,exp2_trial_key.rt,exp2_cross.started,exp2_key.started,exp2_cross.stopped,exp2_sound.started,exp2_key.stopped,exp2_key.keys,exp2_key.rt,participant,session,date,expName,psychopyVersion,frameRate,
106.0,l2,f,en,na,../audio/106.wav,,l2_f_en_na_106,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,41,41,10,,,,,,,,,,,,,,,,,,,,,511.92904170800466,512.159116707975,512.1732112909667,512.9174935826488,517.1685067500221,['lshift'],[1.3110620840452611],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
111.0,l2,f,se,na,../audio/111.wav,,l2_f_se_na_111,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,42,42,15,,,,,,,,,,,,,,,,,,,,,517.1685067500221,517.4073949579615,517.4073949579615,518.167640041622,522.4201275829691,"['rshift', 'lshift']","[1.3621092500397936, 2.307242542039603]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
161.0,l2,t,es,f0c,../audio/161.wav,,l2_t_es_f0c_161,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,43,43,45,,,,,,,,,,,,,,,,,,,,,522.4201275829691,522.6592717909953,522.6667602079688,523.4174909575997,527.6768228750443,"['lshift', 'rshift']","[1.4710103750694543, 2.1672326660482213]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
123.0,l2,f,sp,na,../audio/123.wav,,l2_f_sp_na_123,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,44,44,27,,,,,,,,,,,,,,,,,,,,,527.6768228750443,527.9088302910095,527.9227349159773,528.6683723326462,532.923733875039,['rshift'],[1.550272750086151],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
129.0,l2,f,sp,na,../audio/129.wav,,l2_f_sp_na_129,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,45,45,33,,,,,,,,,,,,,,,,,,,,,532.923733875039,533.1584330409532,533.1673972499557,533.918195666691,538.1689097910421,['rshift'],[1.961165959131904],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
103.0,l2,f,en,na,../audio/103.wav,,l2_f_en_na_103,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,46,46,7,,,,,,,,,,,,,,,,,,,,,538.1689097910421,538.4083746660035,538.4083746660035,539.168215707705,543.4200954160187,['lshift'],[1.4788663750514388],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
112.0,l2,f,se,na,../audio/112.wav,,l2_f_se_na_112,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,47,47,16,,,,,,,,,,,,,,,,,,,,,543.4200954160187,543.6587797909742,543.6666842909763,544.4181086666106,548.6751732080011,"['rshift', 'lshift']","[1.4096666669938713, 2.4124411669326946]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
21.0,l2,t,es,na,../audio/021.wav,,l2_t_es_na_021,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,48,48,35,,,,,,,,,,,,,,,,,,,,,548.6751732080011,548.9080440000398,548.9166807499714,549.6671362496602,553.9145491250092,"['lshift', 'rshift']","[1.4021329999668524, 2.3011028750333935]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
163.0,l2,t,es,f0c,../audio/163.wav,,l2_t_es_f0c_163,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,49,49,47,,,,,,,,,,,,,,,,,,,,,553.9145491250092,554.1574606660288,554.1574606660288,554.918173166636,559.1681664999342,"['lshift', 'rshift']","[2.030646041035652, 3.094615082954988]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
23.0,l2,t,es,na,../audio/023.wav,,l2_t_es_na_023,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,50,50,37,,,,,,,,,,,,,,,,,,,,,559.1681664999342,559.4071088329656,559.4071088329656,560.1666185416436,564.4176669999724,"['lshift', 'rshift']","[1.4335817500250414, 2.4953123750165105]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
26.0,l2,t,es,na,../audio/026.wav,,l2_t_es_na_026,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,51,51,40,,,,,,,,,,,,,,,,,,,,,564.4176669999724,564.6562130829552,564.6665883329697,565.4167208326437,569.6676800829591,"['lshift', 'rshift']","[1.3035295420559123, 2.5152005000272766]",065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
100.0,l2,f,en,na,../audio/100.wav,,l2_f_en_na_100,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,52,52,4,,,,,,,,,,,,,,,,,,,,,569.6676800829591,569.9084015829721,569.9084015829721,570.6680647916548,574.918189415941,['lshift'],[1.3598165420116857],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
114.0,l2,f,se,na,../audio/114.wav,,l2_f_se_na_114,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,53,53,18,,,,,,,,,,,,,,,,,,,,,574.918189415941,575.1574460830307,575.1574460830307,575.9175424996686,580.1705766660161,['rshift'],[1.4642822919413447],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
102.0,l2,f,en,na,../audio/102.wav,,l2_f_en_na_102,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,54,54,6,,,,,,,,,,,,,,,,,,,,,580.1705766660161,580.4076695829863,580.4180415830342,581.1674662916378,585.4012828749837,['lshift'],[1.6608756250934675],065,001,2023-04-26_16h26.14.078,exp_g1,2022.2.5,None,
