participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_trial_key.rt,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_trial_loop.ran,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,098,l2,f,en,na,audio/098.wav,,l2_f_en_na_098,,,,,,,image/man.png,image/woman.png,woman,rshift,,,,,,,rshift,1,2.2816,0,29,29,2,1,1,woman,man,man,woman,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,151,l1,t,es,f0c,audio/151.wav,,l1_t_es_f0c_151,,,,,,,image/cat.png,image/flower.png,cat,lshift,,,,,,,lshift,1,2.5715,0,30,30,45,1,1,cat,flower,cat,flower,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,121,l2,f,sp,na,audio/121.wav,,l2_f_sp_na_121,,,,,,,image/shoe.png,image/glasses.png,shoe,lshift,,,,,,,lshift,1,2.3771,0,31,31,25,1,1,shoe,glasses,shoe,glasses,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,106,l2,f,en,na,audio/106.wav,,l2_f_en_na_106,,,,,,,image/wallet.png,image/computer.png,computer,rshift,,,,,,,rshift,1,2.8203,0,32,32,10,1,1,computer,wallet,wallet,computer,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,102,l2,f,en,na,audio/102.wav,,l2_f_en_na_102,,,,,,,image/socks.png,image/book.png,books,rshift,,,,,,,rshift,1,2.5881,0,33,33,6,1,1,books,socks,socks,book,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,107,l2,f,en,na,audio/107.wav,,l2_f_en_na_107,,,,,,,image/man.png,image/cat.png,man,lshift,,,,,,,lshift,1,2.8047,0,34,34,11,1,1,man,cat,man,cat,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,108,l2,f,en,na,audio/108.wav,,l2_f_en_na_108,,,,,,,image/scarf.png,image/socks.png,socks,rshift,,,,,,,rshift,1,2.5935,0,35,35,12,1,1,socks,scarf,scarf,socks,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,125,l2,f,sp,na,audio/125.wav,,l2_f_sp_na_125,,,,,,,image/desk.png,image/bottle.png,desk,lshift,,,,,,,lshift,1,2.7939,0,36,36,29,1,1,desk,bottle,desk,bottle,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,118,l2,f,se,na,audio/118.wav,,l2_f_se_na_118,,,,,,,image/icecream.png,image/donut.png,donut,rshift,,,,,,,rshift,1,3.1365,0,37,37,22,1,1,donut,icecream,icecream,donut,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,156,l1,t,es,f0c,audio/156.wav,,l1_t_es_f0c_156,,,,,,,image/city.png,image/village.png,village,rshift,,,,,,,rshift,1,3.4631,0,38,38,50,1,1,village,city,city,village,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,030,l2,t,es,na,audio/030.wav,,l2_t_es_na_030,,,,,,,image/flipflops.png,image/boy.png,boy,rshift,,,,,,,rshift,1,3.879,0,39,39,44,1,1,boy,flipflops,flipflops,boy,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,097,l2,f,en,na,audio/097.wav,,l2_f_en_na_097,,,,,,,image/ring.png,image/belt.png,ring,lshift,,,,,,,lshift,1,2.2997,0,40,40,1,1,1,ring,belt,ring,belt,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,124,l2,f,sp,na,audio/124.wav,,l2_f_sp_na_124,,,,,,,image/bag.png,image/bed.png,bed,rshift,,,,,,,rshift,1,2.5764,0,41,41,28,1,1,bed,bag,bag,bed,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,099,l2,f,en,na,audio/099.wav,,l2_f_en_na_099,,,,,,,image/dog.png,image/cat.png,dog,lshift,,,,,,,lshift,1,1.968,0,42,42,3,1,1,dog,cat,dog,cat,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,128,l2,f,sp,na,audio/128.wav,,l2_f_sp_na_128,,,,,,,image/cups.png,image/kids.png,kids,rshift,,,,,,,rshift,1,2.1647,0,43,43,32,1,1,kids,cups,cups,kids,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,103,l2,f,en,na,audio/103.wav,,l2_f_en_na_103,,,,,,,image/toys.png,image/sneakers.png,toys,lshift,,,,,,,lshift,1,2.1179,0,44,44,7,1,1,toys,sneakers,toys,sneakers,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,027,l2,t,es,na,audio/027.wav,,l2_t_es_na_027,,,,,,,image/shirt.png,image/book.png,shirt,lshift,,,,,,,lshift,1,2.3653,0,45,45,41,1,1,shirt,book,shirt,book,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,111,l2,f,se,na,audio/111.wav,,l2_f_se_na_111,,,,,,,image/mashedpotatoes.png,image/donut.png,mashedpotatoes,lshift,,,,,,,lshift,1,2.6789,0,46,46,15,1,1,mashedpotatoes,donut,mashedpotatoes,donut,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,109,l2,f,en,na,audio/109.wav,,l2_f_en_na_109,,,,,,,image/fish.png,image/woman.png,fish,lshift,,,,,,,lshift,1,2.0239,0,47,47,13,1,1,fish,woman,fish,woman,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,023,l2,t,es,na,audio/023.wav,,l2_t_es_na_023,,,,,,,image/wine.png,image/cellphone.png,wine,lshift,,,,,,,rshift,0,2.8278,0,48,48,37,1,1,wine,cellphone,wine,cellphone,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,024,l2,t,es,na,audio/024.wav,,l2_t_es_na_024,,,,,,,image/bed.png,image/jug.png,jug,rshift,,,,,,,rshift,1,2.8472,0,49,49,38,1,1,jug,bed,bed,jug,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,126,l2,f,sp,na,audio/126.wav,,l2_f_sp_na_126,,,,,,,image/backpack.png,image/key.png,key,rshift,,,,,,,lshift,0,2.7079,0,50,50,30,1,1,key,backpack,backpack,key,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,110,l2,f,en,na,audio/110.wav,,l2_f_en_na_110,,,,,,,image/dog.png,image/cat.png,cat,rshift,,,,,,,rshift,1,2.5982,0,51,51,14,1,1,cat,dog,dog,cat,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,096,l2,f,en,na,audio/096.wav,,l2_f_en_na_096,,,,,,,image/woman.png,image/cat.png,cat,rshift,,,,,,,rshift,1,2.0859,0,52,52,0,1,1,cat,woman,woman,cat,../image/,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,113,l2,f,se,na,audio/113.wav,,l2_f_se_na_113,,,,,,,image/loafers.png,image/sneakers.png,loafers,lshift,,,,,,,rshift,0,2.177,0,53,53,17,1,1,loafers,sneakers,loafers,sneakers,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,129,l2,f,sp,na,audio/129.wav,,l2_f_sp_na_129,,,,,,,image/bag.png,image/chair.png,bag,lshift,,,,,,,lshift,1,3.4986,0,54,54,33,1,1,bag,chair,bag,chair,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""lshift""]","[2.2351999999284544,4.885299999952338]",0,0,0,0,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""lshift"",""lshift""]","[2.4327999999522945,3.6795000000000186,4.896100000023807]",0,1,1,1,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift""]",[2.823399999976175],0,0,0,0,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift""]",[2.299399999976174],0,1,1,1,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.7067000000477037],0,2,2,2,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.465600000023869],0,3,3,3,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[3.232899999976155,3.7811999999284467]",0,4,4,4,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift"",""lshift""]","[3.3644000000953724,3.8317000000477037,4.530600000023867]",0,5,5,5,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[1.9354999999999905,2.5639999999999645]",0,6,6,6,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift"",""lshift"",""lshift""]","[2.9479000000953874,3.881300000071519,4.382400000095345]",0,7,7,7,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""lshift""]","[2.532299999952329,2.965600000023869]",0,0,0,0,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift""]",[3.078000000000088],0,0,0,0,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift""]",[2.465600000023869],0,1,1,1,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.1326000000237855],0,2,2,2,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift""]",[2.1363000000715147],0,3,3,3,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.3156999999284835,3.0171999999284935]",0,4,4,4,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.462399999976128,2.784099999904697]",0,5,5,5,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.265800000071522,2.6157000000476955]",0,6,6,6,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[3.347899999976221,3.4977000000477574]",0,7,7,7,1,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,066,l1,f,en,na,audio/066.wav,,l1_f_en_na_066,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[3.194799999952238],0,0,0,5,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,144,l2,t,es,f0u,audio/144.wav,,l2_t_es_f0u_144,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[4.048600000023839],0,1,1,48,1,1
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,017,l1,t,es,na,audio/017.wav,,l1_t_es_na_017,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.598799999952348,3.0822999999523972]",0,2,2,41,1,1
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,067,l1,f,en,na,audio/067.wav,,l1_f_en_na_067,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.749600000023861],0,3,3,6,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,142,l2,t,es,f0u,audio/142.wav,,l2_t_es_f0u_142,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.9642999999523454,3.18129999995233]",0,4,4,46,1,1
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,087,l1,f,sp,na,audio/087.wav,,l1_f_sp_na_087,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift"",""rshift""]","[2.549100000023941,2.8465000000001055]",0,5,5,26,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,089,l1,f,sp,na,audio/089.wav,,l1_f_sp_na_089,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift""]",[1.835400000095433],0,6,6,28,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""rshift"",""lshift""]","[2.353600000023903,2.5278000000715792]",0,7,7,16,1,1
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.189999999999941],0,8,8,11,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,061,l1,f,en,na,audio/061.wav,,l1_f_en_na_061,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.5651000000239037],0,9,9,0,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,062,l1,f,en,na,audio/062.wav,,l1_f_en_na_062,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.2992999999523818],0,10,10,1,1,
006,001,2023-10-19_23h36.34.636,exp_g2,2022.2.5,Win32,60.35367252,,,,,,,070,l1,f,en,na,audio/070.wav,,l1_f_en_na_070,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,,,,,,,2,america,spain,,,,,,,,,,,,,,,,"[""lshift""]",[2.632100000023911],0,11,11,9,1,
