...1,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
66,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,rshift,2.8025,1,NA,NA,29,exp_g2,0
67,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.5112,1,NA,NA,29,exp_g2,0
68,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,2.7744,1,NA,NA,29,exp_g2,0
69,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,2.8801,1,NA,NA,29,exp_g2,0
70,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,3.5883,1,NA,NA,29,exp_g2,0
52,11,l1,TRUE,es,na,0.944375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5346000000005233,2.5176000000005274]",33,exp_g2,12
50,12,l1,TRUE,es,na,0.823703,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7837999999998146,2.155900000000372]",33,exp_g2,12
65,13,l1,TRUE,es,na,1.352093,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.388700000000199,2.6414000000004307]",33,exp_g2,12
36,14,l1,TRUE,es,na,0.788685,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4775999999995975,2.1268999999994094]",33,exp_g2,12
63,15,l1,TRUE,es,na,0.882114,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.8512000000001763,2.190100000000598]",33,exp_g2,12
38,16,l1,TRUE,es,na,1.694902,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5349000000003912,2.934299999999837]",33,exp_g2,12
68,17,l1,TRUE,es,na,1.328805,NA,2,1,NA,NA,NA,"[""rshift"",""lshift"",""rshift""]","[1.1670999999995502,1.7862999999997555,3.5505999999995765]",33,exp_g2,12
62,18,l1,TRUE,es,na,0.900375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6409999999999627,2.28449999999998]",33,exp_g2,12
58,19,l1,TRUE,es,na,1.44153,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4377000000001772,2.686900000000378]",33,exp_g2,12
61,20,l1,TRUE,es,na,0.99676,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5502000000001317,2.3824999999999363]",33,exp_g2,12
34,21,l2,TRUE,es,na,0.704021,lshift,1,NA,lshift,2.248,1,NA,NA,33,exp_g2,12
10,22,l2,TRUE,es,na,0.863963,rshift,1,NA,rshift,2.0765,1,NA,NA,33,exp_g2,12
27,23,l2,TRUE,es,na,0.806296,lshift,1,NA,lshift,2.3297,1,NA,NA,33,exp_g2,12
11,24,l2,TRUE,es,na,0.817267,rshift,1,NA,rshift,2.4066,1,NA,NA,33,exp_g2,12
2,25,l2,TRUE,es,na,0.909694,lshift,1,NA,lshift,2.92,1,NA,NA,33,exp_g2,12
32,26,l2,TRUE,es,na,0.977641,rshift,1,NA,rshift,2.1915,1,NA,NA,33,exp_g2,12
7,27,l2,TRUE,es,na,0.619246,lshift,1,NA,lshift,1.983,1,NA,NA,33,exp_g2,12
3,28,l2,TRUE,es,na,0.937816,rshift,1,NA,rshift,2.4705,1,NA,NA,33,exp_g2,12
26,29,l2,TRUE,es,na,1.122001,lshift,1,NA,rshift,3.689,0,NA,NA,33,exp_g2,12
28,30,l2,TRUE,es,na,1.133667,rshift,1,NA,rshift,2.4113,1,NA,NA,33,exp_g2,12
44,61,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4689000000003603],33,exp_g2,12
43,62,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.9330999999996266],33,exp_g2,12
49,63,l1,FALSE,en,na,0.351376,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2352000000001908],33,exp_g2,12
47,64,l1,FALSE,en,na,0.428572,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.6194999999999595],33,exp_g2,12
40,65,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.725500000000011],33,exp_g2,12
66,66,l1,FALSE,en,na,0.780001,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.033200000000079],33,exp_g2,12
67,67,l1,FALSE,en,na,0.950804,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.2990000000000919],33,exp_g2,12
41,68,l1,FALSE,en,na,0.600784,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.8353000000007569],33,exp_g2,12
46,69,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.7519000000003757],33,exp_g2,12
59,70,l1,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.4187000000001717],33,exp_g2,12
37,71,l1,FALSE,en,na,1.261129,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.501099999999667],33,exp_g2,12
54,72,l1,FALSE,en,na,0.83156,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.202399999999443],33,exp_g2,12
56,73,l1,FALSE,en,na,0.877576,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.351200000000233],33,exp_g2,12
51,74,l1,FALSE,en,na,0.396484,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.5417999999998528],33,exp_g2,12
60,75,l1,FALSE,en,na,0.913493,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.6672000000002072],33,exp_g2,12
30,96,l2,FALSE,en,na,-,rshift,1,NA,rshift,2.0972,1,NA,NA,33,exp_g2,12
14,97,l2,FALSE,en,na,-,lshift,1,NA,lshift,1.8257,1,NA,NA,33,exp_g2,12
24,98,l2,FALSE,en,na,0.376142,rshift,1,NA,rshift,1.8238,1,NA,NA,33,exp_g2,12
35,99,l2,FALSE,en,na,0.462405,lshift,1,NA,lshift,1.6992,1,NA,NA,33,exp_g2,12
4,100,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.9059,1,NA,NA,33,exp_g2,12
31,101,l2,FALSE,en,na,0.924484,lshift,1,NA,lshift,2.1419,1,NA,NA,33,exp_g2,12
15,102,l2,FALSE,en,na,1.021105,rshift,1,NA,rshift,2.0628,1,NA,NA,33,exp_g2,12
13,103,l2,FALSE,en,na,0.594925,lshift,1,NA,lshift,1.9579,1,NA,NA,33,exp_g2,12
16,104,l2,FALSE,en,na,-,rshift,1,NA,rshift,1.5335,1,NA,NA,33,exp_g2,12
17,105,l2,FALSE,en,na,-,lshift,1,NA,lshift,1.8639,1,NA,NA,33,exp_g2,12
9,106,l2,FALSE,en,na,1.203962,rshift,1,NA,rshift,2.3756,1,NA,NA,33,exp_g2,12
6,107,l2,FALSE,en,na,0.740095,lshift,1,NA,lshift,2.0474,1,NA,NA,33,exp_g2,12
23,108,l2,FALSE,en,na,0.818995,rshift,1,NA,rshift,2.2241,1,NA,NA,33,exp_g2,12
20,109,l2,FALSE,en,na,0.344097,lshift,1,NA,lshift,1.6086,1,NA,NA,33,exp_g2,12
22,110,l2,FALSE,en,na,0.973278,rshift,1,NA,rshift,2.3628,1,NA,NA,33,exp_g2,12
70,141,l2,TRUE,es,f0u,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.405900000000429,2.0049000000003616]",33,exp_g2,12
39,142,l2,TRUE,es,f0u,0.73509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4318999999994162,2.066299999999785]",33,exp_g2,12
45,143,l2,TRUE,es,f0u,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.4325000000000045,3.0504999999999995]",33,exp_g2,12
42,144,l2,TRUE,es,f0u,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6519999999999868,2.134400000000369]",33,exp_g2,12
48,145,l2,TRUE,es,f0u,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.6514999999999986,2.0856999999992354]",33,exp_g2,12
53,146,l2,TRUE,es,f0u,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.5349000000003343,2.8516000000005306]",33,exp_g2,12
57,147,l2,TRUE,es,f0u,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4424999999999955,2.2345999999996593]",33,exp_g2,12
69,148,l2,TRUE,es,f0u,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.4169999999999163,2.082799999999793]",33,exp_g2,12
64,149,l2,TRUE,es,f0u,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.7845000000000937,2.5178999999994858]",33,exp_g2,12
55,150,l2,TRUE,es,f0u,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.281799999999805,2.1012000000001763]",33,exp_g2,12
18,151,l1,TRUE,es,f0c,0.7884375,lshift,1,NA,lshift,1.9798,1,NA,NA,33,exp_g2,12
19,152,l1,TRUE,es,f0c,0.92128125,rshift,1,NA,rshift,2.3238,1,NA,NA,33,exp_g2,12
12,153,l1,TRUE,es,f0c,0.77825,lshift,1,NA,lshift,2.2616,1,NA,NA,33,exp_g2,12
33,154,l1,TRUE,es,f0c,0.91259375,rshift,1,NA,rshift,3.4741,1,NA,NA,33,exp_g2,12
25,155,l1,TRUE,es,f0c,0.8595,lshift,1,NA,lshift,2.1585,1,NA,NA,33,exp_g2,12
8,156,l1,TRUE,es,f0c,0.974875,rshift,1,NA,rshift,2.718,1,NA,NA,33,exp_g2,12
1,157,l1,TRUE,es,f0c,0.635125,lshift,1,NA,lshift,2.0992,1,NA,NA,33,exp_g2,12
5,158,l1,TRUE,es,f0c,0.9708125,rshift,1,NA,rshift,2.3009,1,NA,NA,33,exp_g2,12
21,159,l1,TRUE,es,f0c,1.1799375,lshift,1,NA,lshift,2.5734,1,NA,NA,33,exp_g2,12
29,160,l1,TRUE,es,f0c,1.108625,rshift,1,NA,rshift,2.6138,1,NA,NA,33,exp_g2,12
1,11,l1,TRUE,es,na,0.944375,lshift,1,NA,lshift,3.3065,1,NA,NA,42,exp_g1,22
23,12,l1,TRUE,es,na,0.823703,rshift,1,NA,rshift,2.9853,1,NA,NA,42,exp_g1,22
31,13,l1,TRUE,es,na,1.352093,lshift,1,NA,lshift,2.9101,1,NA,NA,42,exp_g1,22
28,14,l1,TRUE,es,na,0.788685,rshift,1,NA,rshift,2.2701,1,NA,NA,42,exp_g1,22
33,15,l1,TRUE,es,na,0.882114,lshift,1,NA,lshift,2.3637,1,NA,NA,42,exp_g1,22
3,16,l1,TRUE,es,na,1.694902,rshift,1,NA,rshift,2.9477,1,NA,NA,42,exp_g1,22
29,17,l1,TRUE,es,na,1.328805,lshift,1,NA,lshift,2.673,1,NA,NA,42,exp_g1,22
2,18,l1,TRUE,es,na,0.900375,rshift,1,NA,rshift,2.3447,1,NA,NA,42,exp_g1,22
15,19,l1,TRUE,es,na,1.44153,lshift,1,NA,lshift,2.7553,1,NA,NA,42,exp_g1,22
27,20,l1,TRUE,es,na,0.99676,rshift,1,NA,rshift,2.4087,1,NA,NA,42,exp_g1,22
62,21,l2,TRUE,es,na,0.704021,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.5229000000059614,3.2180000000000746]",42,exp_g1,22
53,22,l2,TRUE,es,na,0.863963,NA,2,1,NA,NA,NA,"[""lshift"",""rshift"",""rshift""]","[1.7839000000059286,2.481600000008939,3.5697999999970307]",42,exp_g1,22
61,23,l2,TRUE,es,na,0.806296,NA,2,1,NA,NA,NA,"[""rshift""]",[3.566500000000019],42,exp_g1,22
57,24,l2,TRUE,es,na,0.817267,NA,2,1,NA,NA,NA,"[""lshift"",""rshift"",""lshift"",""rshift"",""rshift""]","[2.0167000000029702,2.3892000000029157,3.5162999999970452,3.6495999999940523,4.155999999999949]",42,exp_g1,22
43,25,l2,TRUE,es,na,0.909694,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.134200000002977,3.569100000008973]",42,exp_g1,22
65,26,l2,TRUE,es,na,0.977641,NA,2,1,NA,NA,NA,"[""rshift"",""rshift""]","[2.733699999988062,3.5995999999940977]",42,exp_g1,22
41,27,l2,TRUE,es,na,0.619246,NA,2,1,NA,NA,NA,"[""rshift"",""lshift"",""rshift""]","[2.2730000000000246,3.5338000000119223,4.049600000008979]",42,exp_g1,22
67,28,l2,TRUE,es,na,0.937816,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.4664999999999964,2.9028000000118936]",42,exp_g1,22
51,29,l2,TRUE,es,na,1.122001,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.7227999999970507,3.866599999994037]",42,exp_g1,22
70,30,l2,TRUE,es,na,1.133667,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[1.367099999994025,2.283599999994067]",42,exp_g1,22
11,61,l1,FALSE,en,na,-,rshift,1,NA,rshift,2.0263,1,NA,NA,42,exp_g1,22
7,62,l1,FALSE,en,na,-,lshift,1,NA,lshift,1.8075,1,NA,NA,42,exp_g1,22
18,63,l1,FALSE,en,na,0.351376,rshift,1,NA,rshift,1.9423,1,NA,NA,42,exp_g1,22
8,64,l1,FALSE,en,na,0.428572,lshift,1,NA,lshift,1.7487,1,NA,NA,42,exp_g1,22
16,65,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.877,1,NA,NA,42,exp_g1,22
30,66,l1,FALSE,en,na,0.780001,lshift,1,NA,lshift,2.2257,1,NA,NA,42,exp_g1,22
4,67,l1,FALSE,en,na,0.950804,rshift,1,NA,rshift,2.1113,1,NA,NA,42,exp_g1,22
6,68,l1,FALSE,en,na,0.600784,lshift,1,NA,lshift,2.2376,1,NA,NA,42,exp_g1,22
21,69,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.6331,1,NA,NA,42,exp_g1,22
26,70,l1,FALSE,en,na,-,lshift,1,NA,lshift,2.159,1,NA,NA,42,exp_g1,22
24,71,l1,FALSE,en,na,1.261129,rshift,1,NA,rshift,2.4456,1,NA,NA,42,exp_g1,22
10,72,l1,FALSE,en,na,0.83156,lshift,1,NA,lshift,2.0583,1,NA,NA,42,exp_g1,22
9,73,l1,FALSE,en,na,0.877576,rshift,1,NA,rshift,2.1033,1,NA,NA,42,exp_g1,22
19,74,l1,FALSE,en,na,0.396484,lshift,1,NA,lshift,1.9003,1,NA,NA,42,exp_g1,22
12,75,l1,FALSE,en,na,0.913493,rshift,1,NA,rshift,2.1181,1,NA,NA,42,exp_g1,22
37,96,l2,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift"",""lshift"",""lshift""]","[2.082599999994045,3.7340999999940436,4.290099999994027,4.783099999994022]",42,exp_g1,22
55,97,l2,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.2835000000000036],42,exp_g1,22
47,98,l2,FALSE,en,na,0.376142,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.5818999999911512,2.502700000003074]",42,exp_g1,22
68,99,l2,FALSE,en,na,0.462405,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.300000000000068,2.833600000009028]",42,exp_g1,22
36,100,l2,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.945400000005975,4.278400000005945]",42,exp_g1,22
66,101,l2,FALSE,en,na,0.924484,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.4060000000000628,2.9055000000000746]",42,exp_g1,22
38,102,l2,FALSE,en,na,1.021105,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.617600000008963,3.3495000000000346]",42,exp_g1,22
49,103,l2,FALSE,en,na,0.594925,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.254799999996976,3.09050000000002]",42,exp_g1,22
52,104,l2,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift""]",[1.8835000000000264],42,exp_g1,22
45,105,l2,FALSE,en,na,-,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.524499999999989,4.001500000000021]",42,exp_g1,22
44,106,l2,FALSE,en,na,1.203962,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.804599999994025],42,exp_g1,22
40,107,l2,FALSE,en,na,0.740095,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.5006999999880577,3.92349999999999]",42,exp_g1,22
54,108,l2,FALSE,en,na,0.818995,NA,2,NA,NA,NA,NA,"[""lshift""]",[2.6182000000029575],42,exp_g1,22
58,109,l2,FALSE,en,na,0.344097,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[2.0742000000029748,2.7502000000030193]",42,exp_g1,22
50,110,l2,FALSE,en,na,0.973278,NA,2,NA,NA,NA,NA,"[""lshift"",""lshift""]","[1.9437000000029911,3.3132999999970707]",42,exp_g1,22
35,131,l1,TRUE,es,f0u,0.7884375,lshift,1,NA,lshift,2.2105,1,NA,NA,42,exp_g1,22
13,132,l1,TRUE,es,f0u,0.92128125,rshift,1,NA,rshift,3.0475,1,NA,NA,42,exp_g1,22
22,133,l1,TRUE,es,f0u,0.77825,lshift,1,NA,lshift,2.3104,1,NA,NA,42,exp_g1,22
34,134,l1,TRUE,es,f0u,0.91259375,rshift,1,NA,rshift,2.8409,1,NA,NA,42,exp_g1,22
17,135,l1,TRUE,es,f0u,0.8595,lshift,1,NA,lshift,2.2932,1,NA,NA,42,exp_g1,22
5,136,l1,TRUE,es,f0u,0.974875,rshift,1,NA,rshift,3.5679,1,NA,NA,42,exp_g1,22
14,137,l1,TRUE,es,f0u,0.635125,lshift,1,NA,lshift,2.0769,1,NA,NA,42,exp_g1,22
25,138,l1,TRUE,es,f0u,0.9708125,rshift,1,NA,rshift,2.4573,1,NA,NA,42,exp_g1,22
32,139,l1,TRUE,es,f0u,1.1799375,lshift,1,NA,lshift,2.875,1,NA,NA,42,exp_g1,22
20,140,l1,TRUE,es,f0u,1.108625,rshift,1,NA,rshift,2.8235,1,NA,NA,42,exp_g1,22
39,161,l2,TRUE,es,f0c,0.75509375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift"",""rshift""]","[2.000799999997014,2.934000000000026,4.099099999994053]",42,exp_g1,22
59,162,l2,TRUE,es,f0c,0.73509375,NA,2,1,NA,NA,NA,"[""rshift"",""rshift""]","[3.199199999988082,4.807599999994068]",42,exp_g1,22
48,163,l2,TRUE,es,f0c,1.55846875,NA,2,1,NA,NA,NA,"[""lshift"",""lshift"",""rshift"",""rshift""]","[2.4511000000088643,3.0574000000059414,3.500100000008956,4.817400000005932]",42,exp_g1,22
63,164,l2,TRUE,es,f0c,0.69834375,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.150700000002985,2.798000000000002]",42,exp_g1,22
46,165,l2,TRUE,es,f0c,0.825,NA,2,1,NA,NA,NA,"[""lshift"",""rshift"",""lshift"",""rshift""]","[2.068699999988098,2.4858999999910907,4.142500000000041,4.143099999994092]",42,exp_g1,22
60,166,l2,TRUE,es,f0c,1.63628125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[3.0494999999999663,3.6164000000059104]",42,exp_g1,22
64,167,l2,TRUE,es,f0c,1.025125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.9880000000000564,3.684500000000071]",42,exp_g1,22
69,168,l2,TRUE,es,f0c,0.739,NA,2,1,NA,NA,NA,"[""lshift"",""rshift""]","[2.5326000000089834,2.951000000000022]",42,exp_g1,22
56,169,l2,TRUE,es,f0c,1.2804375,NA,2,1,NA,NA,NA,"[""lshift"",""lshift"",""lshift""]","[1.933600000008937,2.6326000000088925,4.866100000008942]",42,exp_g1,22
42,170,l2,TRUE,es,f0c,0.82653125,NA,2,1,NA,NA,NA,"[""lshift"",""rshift"",""lshift"",""rshift""]","[1.9174999999999613,2.5482999999969707,3.934400000005951,3.937799999996969]",42,exp_g1,22
9,11,l1,TRUE,es,na,0.944375,lshift,1,NA,lshift,3.150265542,1,NA,NA,52,exp_g1,11
33,12,l1,TRUE,es,na,0.823703,rshift,1,NA,lshift,0.504521375,0,NA,NA,52,exp_g1,11
24,13,l1,TRUE,es,na,1.352093,lshift,1,NA,lshift,3.066672458,1,NA,NA,52,exp_g1,11
6,14,l1,TRUE,es,na,0.788685,rshift,1,NA,rshift,2.5843005,1,NA,NA,52,exp_g1,11
12,15,l1,TRUE,es,na,0.882114,lshift,1,NA,lshift,2.744366834,1,NA,NA,52,exp_g1,11
7,16,l1,TRUE,es,na,1.694902,rshift,1,NA,rshift,3.276699042,1,NA,NA,52,exp_g1,11
13,17,l1,TRUE,es,na,1.328805,lshift,1,NA,lshift,3.566165667,1,NA,NA,52,exp_g1,11
16,18,l1,TRUE,es,na,0.900375,rshift,1,NA,rshift,4.258899833,1,NA,NA,52,exp_g1,11
8,19,l1,TRUE,es,na,1.44153,lshift,1,NA,lshift,3.297999375,1,NA,NA,52,exp_g1,11
35,20,l1,TRUE,es,na,0.99676,rshift,1,NA,lshift,2.7087925,0,NA,NA,52,exp_g1,11
62,21,l2,TRUE,es,na,0.704021,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.7579991249949671, 2.323289207997732]",52,exp_g1,11
66,22,l2,TRUE,es,na,0.863963,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.9874197500175796, 2.365767000010237]",52,exp_g1,11
60,23,l2,TRUE,es,na,0.806296,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.750894790980965, 2.584768582950346]",52,exp_g1,11
61,24,l2,TRUE,es,na,0.817267,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[2.422432249994017, 2.634703374991659]",52,exp_g1,11
50,25,l2,TRUE,es,na,0.909694,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.6220999590004794, 2.2152735839481466]",52,exp_g1,11
53,26,l2,TRUE,es,na,0.977641,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.9247867919621058, 2.4596437919535674]",52,exp_g1,11
67,27,l2,TRUE,es,na,0.619246,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.8781087499228306, 2.2855548749212176]",52,exp_g1,11
64,28,l2,TRUE,es,na,0.937816,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.5761886249529198, 2.371808957948815]",52,exp_g1,11
37,29,l2,TRUE,es,na,1.122001,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.5356439999886788, 2.797472874983214]",52,exp_g1,11
52,30,l2,TRUE,es,na,1.133667,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.5473708329955116, 2.4997917079599574]",52,exp_g1,11
27,61,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.866862834,1,NA,NA,52,exp_g1,11
20,62,l1,FALSE,en,na,-,lshift,1,NA,lshift,2.049071209,1,NA,NA,52,exp_g1,11
34,63,l1,FALSE,en,na,0.351376,rshift,1,NA,rshift,1.954134791,1,NA,NA,52,exp_g1,11
18,64,l1,FALSE,en,na,0.428572,lshift,1,NA,lshift,1.90403775,1,NA,NA,52,exp_g1,11
2,65,l1,FALSE,en,na,-,rshift,1,NA,rshift,1.92285,1,NA,NA,52,exp_g1,11
17,66,l1,FALSE,en,na,0.780001,lshift,1,NA,lshift,2.217448584,1,NA,NA,52,exp_g1,11
28,67,l1,FALSE,en,na,0.950804,rshift,1,NA,rshift,2.259444,1,NA,NA,52,exp_g1,11
31,68,l1,FALSE,en,na,0.600784,lshift,1,NA,lshift,2.553678834,1,NA,NA,52,exp_g1,11
30,69,l1,FALSE,en,na,-,rshift,1,NA,rshift,2.120905792,1,NA,NA,52,exp_g1,11
11,70,l1,FALSE,en,na,-,lshift,1,NA,lshift,2.056652875,1,NA,NA,52,exp_g1,11
25,71,l1,FALSE,en,na,1.261129,rshift,1,NA,rshift,2.684760459,1,NA,NA,52,exp_g1,11
15,72,l1,FALSE,en,na,0.83156,lshift,1,NA,lshift,2.335198291,1,NA,NA,52,exp_g1,11
5,73,l1,FALSE,en,na,0.877576,rshift,1,NA,rshift,2.436679833,1,NA,NA,52,exp_g1,11
29,74,l1,FALSE,en,na,0.396484,lshift,1,NA,lshift,2.616720917,1,NA,NA,52,exp_g1,11
23,75,l1,FALSE,en,na,0.913493,rshift,1,NA,rshift,2.4390165,1,NA,NA,52,exp_g1,11
69,96,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.6041288749547675],52,exp_g1,11
51,97,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[2.098941041971557],52,exp_g1,11
44,98,l2,FALSE,en,na,0.376142,NA,2,None,NA,NA,NA,['lshift'],[2.4926773330080323],52,exp_g1,11
48,99,l2,FALSE,en,na,0.462405,NA,2,None,NA,NA,NA,['lshift'],[1.9540312089957297],52,exp_g1,11
46,100,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.7552250829758123],52,exp_g1,11
63,101,l2,FALSE,en,na,0.924484,NA,2,None,NA,NA,NA,['lshift'],[1.9963576659793034],52,exp_g1,11
54,102,l2,FALSE,en,na,1.021105,NA,2,None,NA,NA,NA,['lshift'],[1.573687458934728],52,exp_g1,11
59,103,l2,FALSE,en,na,0.594925,NA,2,None,NA,NA,NA,['lshift'],[2.381909666932188],52,exp_g1,11
40,104,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.9225414999527857],52,exp_g1,11
39,105,l2,FALSE,en,na,-,NA,2,None,NA,NA,NA,['lshift'],[1.7701010419987142],52,exp_g1,11
65,106,l2,FALSE,en,na,1.203962,NA,2,None,NA,NA,NA,['lshift'],[1.50767233397346],52,exp_g1,11
56,107,l2,FALSE,en,na,0.740095,NA,2,None,NA,NA,NA,['lshift'],[2.0395589169929735],52,exp_g1,11
41,108,l2,FALSE,en,na,0.818995,NA,2,None,NA,NA,NA,None,NA,52,exp_g1,11
70,109,l2,FALSE,en,na,0.344097,NA,2,None,NA,NA,NA,['lshift'],[2.0375874589663],52,exp_g1,11
55,110,l2,FALSE,en,na,0.973278,NA,2,None,NA,NA,NA,['lshift'],[1.8184321249718778],52,exp_g1,11
1,131,l1,TRUE,es,f0u,0.7884375,lshift,1,NA,lshift,-18.79954529,1,NA,NA,52,exp_g1,11
4,132,l1,TRUE,es,f0u,0.92128125,rshift,1,NA,rshift,2.566476042,1,NA,NA,52,exp_g1,11
22,133,l1,TRUE,es,f0u,0.77825,lshift,1,NA,lshift,2.654857583,1,NA,NA,52,exp_g1,11
21,134,l1,TRUE,es,f0u,0.91259375,rshift,1,NA,lshift,4.588770416,0,NA,NA,52,exp_g1,11
26,135,l1,TRUE,es,f0u,0.8595,lshift,1,NA,lshift,2.385285666,1,NA,NA,52,exp_g1,11
10,136,l1,TRUE,es,f0u,0.974875,rshift,1,NA,rshift,3.437316292,1,NA,NA,52,exp_g1,11
3,137,l1,TRUE,es,f0u,0.635125,lshift,1,NA,lshift,2.451126042,1,NA,NA,52,exp_g1,11
19,138,l1,TRUE,es,f0u,0.9708125,rshift,1,NA,rshift,2.558981667,1,NA,NA,52,exp_g1,11
14,139,l1,TRUE,es,f0u,1.1799375,lshift,1,NA,lshift,2.882952459,1,NA,NA,52,exp_g1,11
32,140,l1,TRUE,es,f0u,1.108625,rshift,1,NA,None,NA,0,NA,NA,52,exp_g1,11
47,161,l2,TRUE,es,f0c,0.75509375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.8729387909988873, 2.433795332966838]",52,exp_g1,11
57,162,l2,TRUE,es,f0c,0.73509375,NA,2,1,NA,NA,NA,"['lshift', 'rshift']","[1.856176916975528, 2.3610786250210367]",52,exp_g1,11
