participant,group,list,cond,lang,type,num,exp_num,cs,response,rt1,rt2,lextale,lextale_z,mat_dur,rt_mat,rt_cs
070,exp_g1,l2,t,es,f0c,163,2,1,"[""lshift"",""rshift""]",1.683399999998528,3.217200000003004,31,1.6773271868317228,1.5584687500000001,1.6587312500030038,1.5338000000044758
070,exp_g1,l2,t,es,f0c,164,2,1,"[""lshift"",""rshift""]",1.3683999999985872,2.0728999999985263,31,1.6773271868317228,0.69834375000000004,1.3745562499985262,0.7044999999999391
070,exp_g1,l2,t,es,na,027,2,1,"[""lshift"",""rshift""]",1.4744999999999209,2.0668999999984408,31,1.6773271868317228,0.61924599999999996,1.4476539999984408,0.5923999999985199
070,exp_g1,l2,t,es,f0c,166,2,1,"[""rshift"",""lshift"",""lshift"",""rshift""]",1.259999999999991,1.8295000000000528,31,1.6773271868317228,1.6362812499999999,0.19321875000005284,0.5695000000000618
070,exp_g1,l2,t,es,na,022,2,1,"[""lshift"",""rshift""]",1.8796999999955235,2.7613999999985026,31,1.6773271868317228,0.86396300000000004,1.8974369999985026,0.8817000000029791
070,exp_g1,l2,t,es,f0c,161,2,1,"[""lshift"",""rshift""]",2.3746000000015783,2.800700000003076,31,1.6773271868317228,0.75509375000000001,2.0456062500030763,0.42610000000149784
070,exp_g1,l2,t,es,f0c,169,2,1,"[""lshift"",""rshift""]",2.634100000001581,3.184300000004555,31,1.6773271868317228,1.2804374999999999,1.903862500004555,0.5502000000029739
070,exp_g1,l2,t,es,f0c,170,2,1,"[""lshift"",""rshift""]",1.467999999999961,2.014900000005923,31,1.6773271868317228,0.82653125000000005,1.1883687500059232,0.5469000000059623
070,exp_g1,l2,t,es,na,026,2,1,"[""lshift"",""rshift""]",1.8215000000000143,2.316600000001472,31,1.6773271868317228,0.97764099999999998,1.338959000001472,0.4951000000014576
070,exp_g1,l2,t,es,na,030,2,1,"[""lshift"",""rshift""]",2.9003999999985126,3.106200000003014,31,1.6773271868317228,1.133667,1.972533000003014,0.20580000000450127
073,exp_g2,l1,t,es,na,018,2,1,"[""lshift"",""rshift""]",1.5810000000000173,2.51400000000001,7,-0.12273125757305277,0.90037500000000004,1.61362500000001,0.9329999999999927
073,exp_g2,l1,t,es,f0c,153,2,1,"[""lshift"",""rshift""]",1.812000000000012,2.329999999999984,7,-0.12273125757305277,0.77825,1.5517499999999842,0.517999999999972
073,exp_g2,l1,t,es,na,015,2,1,"[""lshift"",""rshift""]",1.5090000000000146,2.269000000000005,7,-0.12273125757305277,0.88211399999999995,1.3868860000000052,0.7599999999999905
073,exp_g2,l1,t,es,f0c,154,2,1,"[""lshift"",""rshift""]",1.660000000000025,2.7560000000000286,7,-0.12273125757305277,0.91259374999999998,1.8434062500000286,1.0960000000000036
073,exp_g2,l1,t,es,f0c,156,2,1,"[""lshift"",""rshift""]",1.579999999999984,2.450999999999965,7,-0.12273125757305277,0.97487500000000005,1.476124999999965,0.8709999999999809
073,exp_g2,l1,t,es,na,012,2,1,"[""lshift"",""rshift""]",1.507000000000005,2.7889999999999877,7,-0.12273125757305277,0.82370299999999996,1.9652969999999879,1.2819999999999827
073,exp_g2,l1,t,es,f0c,155,2,1,"[""lshift"",""rshift""]",1.579999999999984,2.430999999999983,7,-0.12273125757305277,0.85950000000000004,1.571499999999983,0.8509999999999991
073,exp_g2,l1,t,es,na,016,2,1,"[""lshift"",""rshift""]",1.538000000000011,3.393000000000029,7,-0.12273125757305277,1.6949019999999999,1.6980980000000292,1.8550000000000182
073,exp_g2,l1,t,es,f0c,159,2,1,"[""lshift"",""rshift""]",1.822999999999979,2.830999999999904,7,-0.12273125757305277,1.1799375000000001,1.651062499999904,1.007999999999925
073,exp_g2,l1,t,es,na,017,2,1,"[""lshift"",""rshift""]",2.366999999999962,2.8029999999999973,7,-0.12273125757305277,1.328805,1.4741949999999973,0.43600000000003547
073,exp_g2,l1,t,es,f0c,152,2,1,"[""lshift"",""rshift""]",1.7139999999999418,2.4489999999999554,7,-0.12273125757305277,0.92128125000000005,1.5277187499999554,0.7350000000000136
073,exp_g2,l1,t,es,f0c,151,2,1,"[""lshift"",""rshift""]",1.5960000000000036,2.221000000000004,7,-0.12273125757305277,0.78843750000000001,1.432562500000004,0.6250000000000004
073,exp_g2,l1,t,es,f0c,157,2,1,"[""lshift"",""rshift""]",1.7039999999999509,2.34699999999998,7,-0.12273125757305277,0.63512500000000005,1.71187499999998,0.6430000000000291
073,exp_g2,l1,t,es,na,013,2,1,"[""lshift"",""rshift""]",1.8260000000000216,2.797000000000025,7,-0.12273125757305277,1.352093,1.444907000000025,0.9710000000000034
073,exp_g2,l1,t,es,na,019,2,1,"[""lshift"",""rshift""]",1.7409999999999854,3.0539999999999736,7,-0.12273125757305277,1.44153,1.6124699999999736,1.3129999999999882
074,exp_g2,l1,t,es,f0c,156,2,1,"[""lshift"",""rshift""]",1.4338999999910698,2.266500000000008,19,0.777297964629335,0.97487500000000005,1.2916250000000082,0.8326000000089384
074,exp_g2,l1,t,es,na,020,2,1,"[""lshift"",""rshift""]",1.232500000000016,2.3652999999970348,19,0.777297964629335,0.99675999999999998,1.3685399999970347,1.1327999999970189
074,exp_g2,l1,t,es,na,016,2,1,"[""lshift"",""rshift""]",1.3347000000030107,3.0032999999970684,19,0.777297964629335,1.6949019999999999,1.3083979999970685,1.6685999999940577
074,exp_g2,l1,t,es,f0c,157,2,1,"[""lshift"",""rshift""]",1.452800000011905,1.9849999999999568,19,0.777297964629335,0.63512500000000005,1.3498749999999569,0.5321999999880518
074,exp_g2,l1,t,es,f0c,151,2,1,"[""lshift"",""rshift""]",1.4172000000029925,2.052000000000021,19,0.777297964629335,0.78843750000000001,1.2635625000000208,0.6347999999970284
074,exp_g2,l1,t,es,f0c,153,2,1,"[""lshift"",""rshift""]",1.3005999999940627,2.170899999991093,19,0.777297964629335,0.77825,1.392649999991093,0.8702999999970302
074,exp_g2,l1,t,es,f0c,152,2,1,"[""lshift"",""rshift""]",1.2347999999970511,2.1168999999910625,19,0.777297964629335,0.92128125000000005,1.1956187499910624,0.8820999999940113
074,exp_g2,l1,t,es,f0c,155,2,1,"[""lshift"",""rshift""]",1.4085999999940668,2.266999999999996,19,0.777297964629335,0.85950000000000004,1.4074999999999958,0.8584000000059291
074,exp_g2,l1,t,es,na,015,2,1,"[""rshift"",""lshift"",""rshift""]",1.2434999999999263,1.808499999999981,19,0.777297964629335,0.88211399999999995,0.9263859999999811,0.5650000000000546
074,exp_g2,l1,t,es,na,012,2,1,"[""lshift"",""rshift""]",1.2339999999999236,2.3234999999999677,19,0.777297964629335,0.82370299999999996,1.4997969999999679,1.089500000000044
074,exp_g2,l1,t,es,f0c,154,2,1,"[""lshift"",""rshift""]",1.2667999999970334,2.318099999994047,19,0.777297964629335,0.91259374999999998,1.4055062499940467,1.0512999999970134
074,exp_g2,l1,t,es,na,013,2,1,"[""lshift"",""rshift""]",1.4071000000089953,2.525499999999965,19,0.777297964629335,1.352093,1.173406999999965,1.1183999999909697
074,exp_g2,l1,t,es,f0c,158,2,1,"[""lshift"",""rshift""]",1.2847999999969488,2.3173999999910397,19,0.777297964629335,0.97081249999999997,1.3465874999910397,1.032599999994091
074,exp_g2,l1,t,es,f0c,160,2,1,"[""lshift"",""rshift""]",1.3720999999940204,2.424799999997049,19,0.777297964629335,1.108625,1.316174999997049,1.0527000000030284
074,exp_g2,l1,t,es,na,017,2,1,"[""lshift"",""rshift""]",1.517500000000041,2.566099999994094,19,0.777297964629335,1.328805,1.237294999994094,1.0485999999940532
074,exp_g2,l1,t,es,na,018,2,1,"[""lshift"",""rshift""]",1.3257999999970025,2.255799999997066,19,0.777297964629335,0.90037500000000004,1.3554249999970662,0.9300000000000637
074,exp_g2,l1,t,es,f0c,159,2,1,"[""lshift"",""rshift""]",1.4374000000059368,2.52049999999997,19,0.777297964629335,1.1799375000000001,1.34056249999997,1.0830999999940332
074,exp_g2,l1,t,es,na,011,2,1,"[""lshift"",""rshift""]",1.455900000005954,2.3354000000059614,19,0.777297964629335,0.94437499999999996,1.3910250000059614,0.8795000000000073
074,exp_g2,l1,t,es,na,019,2,1,"[""lshift"",""rshift""]",1.7189000000059875,2.717400000005909,19,0.777297964629335,1.44153,1.2758700000059091,0.9984999999999216
074,exp_g2,l1,t,es,na,014,2,1,"[""lshift"",""rshift""]",2.038499999999999,2.3885999999939718,19,0.777297964629335,0.78868499999999997,1.599914999993972,0.3500999999939727
075,exp_g2,l2,t,es,f0u,144,2,1,"[""lshift"",""rshift""]",1.294799999999782,2.250499999999988,-2,-0.7977531742248436,0.69834375000000004,1.5521562499999881,0.9557000000002063
075,exp_g2,l2,t,es,f0u,146,2,1,"[""lshift"",""rshift""]",1.305799999999806,2.851199999999721,-2,-0.7977531742248436,1.6362812499999999,1.2149187499997212,1.545399999999915
075,exp_g2,l1,t,es,na,015,2,1,"[""lshift"",""rshift""]",1.7004999999999768,3.1170999999996525,-2,-0.7977531742248436,0.88211399999999995,2.234985999999653,1.4165999999996757
075,exp_g2,l1,t,es,na,011,2,1,"[""lshift"",""rshift""]",2.3683999999998946,2.8512000000001763,-2,-0.7977531742248436,0.94437499999999996,1.9068250000001763,0.48280000000028167
075,exp_g2,l2,t,es,f0u,143,2,1,"[""lshift"",""rshift""]",1.533699999999726,3.134599999999637,-2,-0.7977531742248436,1.5584687500000001,1.576131249999637,1.600899999999911
075,exp_g2,l1,t,es,na,013,2,1,"[""lshift"",""rshift""]",4.033600000000092,4.582300000000259,-2,-0.7977531742248436,1.352093,3.2302070000002594,0.5487000000001672
075,exp_g2,l1,t,es,na,014,2,1,"[""lshift"",""rshift""]",2.1340000000000146,2.5868999999999005,-2,-0.7977531742248436,0.78868499999999997,1.7982149999999006,0.45289999999988595
075,exp_g2,l1,t,es,na,020,2,1,"[""lshift"",""rshift""]",2.4017999999998665,3.134100000000103,-2,-0.7977531742248436,0.99675999999999998,2.137340000000103,0.7323000000002367
075,exp_g2,l2,t,es,f0u,141,2,1,"[""lshift"",""rshift""]",3.235399999999913,3.7843999999998914,-2,-0.7977531742248436,0.75509375000000001,3.0293062499998915,0.5489999999999786
075,exp_g2,l2,t,es,f0u,148,2,1,"[""lshift"",""rshift""]",2.190299999999752,2.6016999999997097,-2,-0.7977531742248436,0.73899999999999999,1.8626999999997098,0.4113999999999578
075,exp_g2,l1,t,es,na,017,2,1,"[""lshift"",""rshift""]",2.800100000000157,3.300299999999879,-2,-0.7977531742248436,1.328805,1.9714949999998792,0.5001999999997224
075,exp_g2,l2,t,es,f0u,150,2,1,"[""lshift"",""rshift""]",2.400100000000066,2.940100000000143,-2,-0.7977531742248436,0.82653125000000005,2.113568750000143,0.5400000000000773
075,exp_g2,l1,t,es,na,019,2,1,"[""lshift"",""rshift""]",2.858500000000049,3.451799999999821,-2,-0.7977531742248436,1.44153,2.010269999999821,0.5932999999997719
075,exp_g2,l2,t,es,f0u,149,2,1,"[""lshift"",""rshift""]",2.7690999999996397,3.2856999999996788,-2,-0.7977531742248436,1.2804374999999999,2.005262499999679,0.516600000000039
075,exp_g2,l2,t,es,f0u,142,2,1,"[""lshift"",""rshift""]",2.420199999999681,2.970399999999927,-2,-0.7977531742248436,0.73509374999999999,2.235306249999927,0.5502000000002458
075,exp_g2,l2,t,es,f0u,147,2,1,"[""lshift"",""rshift""]",2.7161000000000968,3.1493000000002667,-2,-0.7977531742248436,1.0251250000000001,2.1241750000002666,0.4332000000001699
075,exp_g2,l1,t,es,na,018,2,1,"[""lshift"",""rshift""]",3.5500999999995884,3.975000000000023,-2,-0.7977531742248436,0.90037500000000004,3.0746250000000233,0.4249000000004348
075,exp_g2,l2,t,es,f0u,145,2,1,"[""lshift"",""rshift""]",2.7011999999997443,3.1351999999997133,-2,-0.7977531742248436,0.82499999999999996,2.3101999999997136,0.4339999999999691
075,exp_g2,l1,t,es,na,012,2,1,"[""lshift"",""rshift""]",3.3018000000002985,3.773400000000379,-2,-0.7977531742248436,0.82370299999999996,2.949697000000379,0.4716000000000804
075,exp_g2,l1,t,es,na,016,2,1,"[""lshift"",""rshift""]",3.2003000000003112,3.665300000000343,-2,-0.7977531742248436,1.6949019999999999,1.9703980000003432,0.46500000000003183
086,exp_g1,l2,t,es,na,028,2,1,"[""lshift"",""rshift""]",1.7249000000953745,2.285299999952315,-2,-0.7977531742248436,0.93781599999999998,1.347483999952315,0.5603999998569404
086,exp_g1,l2,t,es,na,026,2,1,"[""lshift"",""rshift""]",1.0685000000000286,2.0506000001430493,-2,-0.7977531742248436,0.97764099999999998,1.0729590001430493,0.9821000001430207
086,exp_g1,l2,t,es,f0c,170,2,1,"[""rshift"",""lshift""]",1.849099999904638,2.3845999999045944,-2,-0.7977531742248436,0.82653125000000005,1.5580687499045944,0.5354999999999563
086,exp_g1,l2,t,es,f0c,168,2,1,"[""lshift"",""rshift""]",1.3155999999046344,1.8607999999523488,-2,-0.7977531742248436,0.73899999999999999,1.1217999999523487,0.5452000000477144
086,exp_g1,l2,t,es,na,030,2,1,"[""lshift"",""rshift""]",1.3519999999999754,2.3653999998569475,-2,-0.7977531742248436,1.133667,1.2317329998569475,1.013399999856972
086,exp_g1,l2,t,es,f0c,166,2,1,"[""lshift"",""rshift""]",1.3474000000953763,2.75,-2,-0.7977531742248436,1.6362812499999999,1.11371875,1.4025999999046237
086,exp_g1,l2,t,es,f0c,161,2,1,"[""lshift"",""rshift""]",1.484599999904674,2.032799999952317,-2,-0.7977531742248436,0.75509375000000001,1.2777062499523173,0.5482000000476432
086,exp_g1,l2,t,es,na,027,2,1,"[""lshift"",""rshift""]",1.282600000143077,1.837500000000034,-2,-0.7977531742248436,0.61924599999999996,1.2182540000000341,0.554899999856957
086,exp_g1,l2,t,es,na,024,2,1,"[""lshift"",""rshift""]",2.867800000190755,2.951800000190701,-2,-0.7977531742248436,0.81726699999999997,2.1345330001907015,0.08399999999994634
086,exp_g1,l2,t,es,f0c,162,2,1,"[""lshift"",""rshift""]",1.571100000143019,1.9832000000476453,-2,-0.7977531742248436,0.73509374999999999,1.2481062500476452,0.4120999999046262
086,exp_g1,l2,t,es,na,025,2,1,"[""lshift"",""rshift""]",1.6004000000953056,2.016499999999951,-2,-0.7977531742248436,0.909694,1.1068059999999509,0.4160999999046453
086,exp_g1,l2,t,es,f0c,169,2,1,"[""lshift"",""rshift""]",1.4370000000000118,2.078200000047673,-2,-0.7977531742248436,1.2804374999999999,0.7977625000476729,0.641200000047661
086,exp_g1,l2,t,es,f0c,164,2,1,"[""lshift"",""rshift""]",1.4207000000476455,1.8818999998569552,-2,-0.7977531742248436,0.69834375000000004,1.1835562498569552,0.4611999998093097
086,exp_g1,l2,t,es,na,022,2,1,"[""lshift"",""rshift""]",1.253200000047741,2.0563999998570357,-2,-0.7977531742248436,0.86396300000000004,1.1924369998570357,0.8031999998092947
086,exp_g1,l2,t,es,na,023,2,1,"[""lshift"",""rshift""]",1.2577000000477483,2.21760000014308,-2,-0.7977531742248436,0.80629600000000001,1.4113040001430797,0.9599000000953315
086,exp_g1,l2,t,es,f0c,163,2,1,"[""lshift"",""rshift""]",1.6870000000000118,2.934299999952259,-2,-0.7977531742248436,1.5584687500000001,1.375831249952259,1.2472999999522472
086,exp_g1,l2,t,es,na,029,2,1,"[""lshift"",""rshift""]",1.4350999999046508,2.5512999999523345,-2,-0.7977531742248436,1.122001,1.4292989999523344,1.1162000000476837
086,exp_g1,l2,t,es,f0c,165,2,1,"[""lshift"",""rshift""]",1.4860000000001037,1.8854000000953877,-2,-0.7977531742248436,0.82499999999999996,1.0604000000953877,0.399400000095284
086,exp_g1,l2,t,es,f0c,167,2,1,"[""lshift"",""rshift""]",2.536599999904638,2.7061999998093142,-2,-0.7977531742248436,1.0251250000000001,1.6810749998093142,0.16959999990467622
086,exp_g1,l2,t,es,na,021,2,1,"[""lshift"",""rshift""]",1.58979999995222,2.141600000142944,-2,-0.7977531742248436,0.70402100000000001,1.4375790001429438,0.5518000001907237
091,exp_g2,l1,t,es,na,013,2,1,"[""lshift"",""rshift""]",1.1790000000000305,2.428599999904634,9,0.02727361279401186,1.352093,1.076506999904634,1.2495999999046035
091,exp_g2,l1,t,es,na,016,2,1,"[""lshift"",""rshift""]",1.24970000004771,2.985500000000002,9,0.02727361279401186,1.6949019999999999,1.290598000000002,1.7357999999522917
091,exp_g2,l1,t,es,f0c,152,2,1,"[""lshift"",""rshift""]",1.6188000001907312,2.207600000143032,9,0.02727361279401186,0.92128125000000005,1.286318750143032,0.5887999999523008
091,exp_g2,l1,t,es,na,020,2,1,"[""lshift"",""rshift""]",1.4350000000000025,2.168599999904643,9,0.02727361279401186,0.99675999999999998,1.171839999904643,0.7335999999046405
091,exp_g2,l1,t,es,na,012,2,1,"[""lshift"",""rshift""]",1.7667000000476492,2.432900000095344,9,0.02727361279401186,0.82370299999999996,1.609197000095344,0.6662000000476946
091,exp_g2,l1,t,es,na,011,2,1,"[""lshift"",""rshift""]",1.4379999999999882,2.418899999856933,9,0.02727361279401186,0.94437499999999996,1.474524999856933,0.9808999998569448
091,exp_g2,l1,t,es,na,014,2,1,"[""lshift"",""rshift""]",1.377999999999986,2.242500000000007,9,0.02727361279401186,0.78868499999999997,1.453815000000007,0.8645000000000209
091,exp_g2,l1,t,es,f0c,157,2,1,"[""lshift"",""rshift""]",1.3662000000476835,2.1771000001430707,9,0.02727361279401186,0.63512500000000005,1.5419750001430708,0.8109000000953872
091,exp_g2,l1,t,es,f0c,151,2,1,"[""lshift"",""rshift""]",1.367800000190698,2.252200000047651,9,0.02727361279401186,0.78843750000000001,1.4637625000476508,0.884399999856953
091,exp_g2,l1,t,es,f0c,154,2,1,"[""lshift"",""rshift""]",1.5228999998569748,2.519099999904654,9,0.02727361279401186,0.91259374999999998,1.6065062499046538,0.9962000000476792
091,exp_g2,l1,t,es,f0c,158,2,1,"[""lshift"",""rshift""]",1.4541000001430575,2.3125,9,0.02727361279401186,0.97081249999999997,1.3416875,0.8583999998569425
091,exp_g2,l1,t,es,f0c,159,2,1,"[""lshift"",""rshift""]",1.333600000143008,2.899299999952291,9,0.02727361279401186,1.1799375000000001,1.7193624999522907,1.5656999998092829
091,exp_g2,l1,t,es,na,017,2,1,"[""lshift"",""rshift""]",1.3386000001430602,2.5988000001907494,9,0.02727361279401186,1.328805,1.2699950001907494,1.2602000000476892
091,exp_g2,l1,t,es,f0c,153,2,1,"[""lshift"",""rshift""]",1.4492000000477103,2.724400000095386,9,0.02727361279401186,0.77825,1.9461500000953862,1.2752000000476758
091,exp_g2,l1,t,es,f0c,156,2,1,"[""lshift"",""rshift""]",1.383100000143088,2.4244000000953747,9,0.02727361279401186,0.97487500000000005,1.4495250000953748,1.0412999999522867
091,exp_g2,l1,t,es,na,018,2,1,"[""lshift"",""rshift""]",1.4132999999523008,2.253799999952321,9,0.02727361279401186,0.90037500000000004,1.353424999952321,0.84050000000002
091,exp_g2,l1,t,es,f0c,155,2,1,"[""lshift"",""rshift""]",1.5994999999999209,1.916800000190733,9,0.02727361279401186,0.85950000000000004,1.057300000190733,0.31730000019081217
091,exp_g2,l1,t,es,na,015,2,1,"[""lshift"",""rshift""]",1.664799999952379,2.0691000001430666,9,0.02727361279401186,0.88211399999999995,1.1869860001430668,0.40430000019068757
091,exp_g2,l1,t,es,f0c,160,2,1,"[""lshift"",""rshift""]",1.5845999999046398,2.7996999998092638,9,0.02727361279401186,1.108625,1.6910749998092638,1.215099999904624
