participant,group,list,cond,lang,type,num,exp_num,cs,correct_key,response,rt,is_correct,source,lextale,lextale_z,mat_dur
064,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.6872540000000003,1,local,6,-0.19773369275658506,0.61924599999999996
064,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.8540874999999999,1,local,6,-0.19773369275658506,0.97081249999999997
064,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.4564999999999997,1,local,6,-0.19773369275658506,0.85950000000000004
064,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.6288330000000002,1,local,6,-0.19773369275658506,1.133667
067,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.607822,1,local,-1,-0.7227507390413113,0.97327799999999998
067,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,2.3791840000000004,1,local,-1,-0.7227507390413113,0.93781599999999998
067,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.176775,1,local,-1,-0.7227507390413113,1.108625
067,exp_g2,l1,t,es,f0c,154,1,NA,rshift,lshift,2.42510625,0,local,-1,-0.7227507390413113,0.91259374999999998
067,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.767305,1,local,-1,-0.7227507390413113,0.81899500000000003
067,exp_g2,l2,t,es,na,025,1,NA,lshift,rshift,1.942606,0,local,-1,-0.7227507390413113,0.909694
067,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.9017625,1,local,-1,-0.7227507390413113,1.1799375000000001
067,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,2.037675,1,local,-1,-0.7227507390413113,0.59492500000000004
067,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.775903,1,local,-1,-0.7227507390413113,0.34409699999999999
067,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,2.087933,1,local,-1,-0.7227507390413113,1.133667
067,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.727316,1,local,-1,-0.7227507390413113,0.92448399999999997
067,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.851158,1,local,-1,-0.7227507390413113,0.37614199999999998
067,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.66461875,1,local,-1,-0.7227507390413113,0.92128125000000005
067,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,2.078999,1,local,-1,-0.7227507390413113,1.122001
067,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.5126950000000001,1,local,-1,-0.7227507390413113,0.46240500000000001
067,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,2.0636625,1,local,-1,-0.7227507390413113,0.78843750000000001
067,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.9572539999999998,1,local,-1,-0.7227507390413113,0.61924599999999996
067,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.7801050000000003,1,local,-1,-0.7227507390413113,0.74009499999999995
067,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.6431,1,local,-1,-0.7227507390413113,0.85950000000000004
067,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.788237,1,local,-1,-0.7227507390413113,0.86396300000000004
067,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.6865379999999999,1,local,-1,-0.7227507390413113,1.203962
067,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.069033,1,local,-1,-0.7227507390413113,0.81726699999999997
067,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,2.100475,1,local,-1,-0.7227507390413113,0.63512500000000005
067,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.931095,1,local,-1,-0.7227507390413113,1.0211049999999999
067,exp_g2,l2,t,es,na,023,1,NA,lshift,rshift,1.813104,0,local,-1,-0.7227507390413113,0.80629600000000001
067,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,3.3905250000000002,1,local,-1,-0.7227507390413113,0.97487500000000005
067,exp_g2,l2,t,es,na,021,1,NA,lshift,rshift,2.048979,0,local,-1,-0.7227507390413113,0.70402100000000001
070,exp_g1,l1,t,es,f0u,139,1,NA,lshift,lshift,1.6624625,1,local,31,1.6773271868317228,1.1799375000000001
070,exp_g1,l1,t,es,na,019,1,NA,lshift,lshift,1.7544700000000002,1,local,31,1.6773271868317228,1.44153
070,exp_g1,l1,t,es,na,012,1,NA,rshift,rshift,2.027697,1,local,31,1.6773271868317228,0.82370299999999996
070,exp_g1,l1,t,es,f0u,133,1,NA,lshift,lshift,1.69915,1,local,31,1.6773271868317228,0.77825
070,exp_g1,l1,f,en,na,074,1,NA,lshift,lshift,1.6123159999999999,1,local,31,1.6773271868317228,0.396484
070,exp_g1,l1,t,es,f0u,131,1,NA,lshift,lshift,2.4126624999999997,1,local,31,1.6773271868317228,0.78843750000000001
070,exp_g1,l1,f,en,na,071,1,NA,rshift,rshift,1.593471,1,local,31,1.6773271868317228,1.2611289999999999
070,exp_g1,l1,t,es,f0u,134,1,NA,rshift,rshift,1.77810625,1,local,31,1.6773271868317228,0.91259374999999998
070,exp_g1,l1,t,es,f0u,138,1,NA,rshift,rshift,1.6406874999999999,1,local,31,1.6773271868317228,0.97081249999999997
070,exp_g1,l1,f,en,na,075,1,NA,rshift,rshift,1.481007,1,local,31,1.6773271868317228,0.913493
070,exp_g1,l1,t,es,f0u,135,1,NA,lshift,lshift,1.5200999999999998,1,local,31,1.6773271868317228,0.85950000000000004
070,exp_g1,l1,f,en,na,063,1,NA,rshift,rshift,1.3729239999999998,1,local,31,1.6773271868317228,0.35137600000000002
070,exp_g1,l1,f,en,na,064,1,NA,lshift,lshift,1.339828,1,local,31,1.6773271868317228,0.42857200000000001
070,exp_g1,l1,t,es,na,013,1,NA,lshift,lshift,1.617807,1,local,31,1.6773271868317228,1.352093
070,exp_g1,l1,f,en,na,067,1,NA,rshift,rshift,1.348196,1,local,31,1.6773271868317228,0.95080399999999998
070,exp_g1,l1,f,en,na,072,1,NA,lshift,rshift,1.3723400000000001,0,local,31,1.6773271868317228,0.83155999999999997
070,exp_g1,l1,f,en,na,073,1,NA,rshift,rshift,1.6452240000000002,1,local,31,1.6773271868317228,0.87757600000000002
070,exp_g1,l1,f,en,na,066,1,NA,lshift,lshift,1.8441990000000001,1,local,31,1.6773271868317228,0.78000100000000006
070,exp_g1,l1,t,es,f0u,136,1,NA,rshift,rshift,1.8139250000000002,1,local,31,1.6773271868317228,0.97487500000000005
070,exp_g1,l1,t,es,f0u,132,1,NA,rshift,rshift,2.1155187499999997,1,local,31,1.6773271868317228,0.92128125000000005
070,exp_g1,l1,t,es,na,016,1,NA,rshift,rshift,1.685998,1,local,31,1.6773271868317228,1.6949019999999999
070,exp_g1,l1,t,es,na,011,1,NA,lshift,lshift,1.7861250000000002,1,local,31,1.6773271868317228,0.94437499999999996
070,exp_g1,l1,f,en,na,068,1,NA,lshift,lshift,1.8107160000000002,1,local,31,1.6773271868317228,0.60078399999999998
070,exp_g1,l1,t,es,na,020,1,NA,rshift,rshift,1.71314,1,local,31,1.6773271868317228,0.99675999999999998
070,exp_g1,l1,t,es,na,015,1,NA,lshift,lshift,1.805086,1,local,31,1.6773271868317228,0.88211399999999995
070,exp_g1,l1,t,es,na,014,1,NA,rshift,rshift,1.8780150000000002,1,local,31,1.6773271868317228,0.78868499999999997
070,exp_g1,l1,t,es,na,017,1,NA,lshift,lshift,1.648095,1,local,31,1.6773271868317228,1.328805
070,exp_g1,l1,t,es,f0u,140,1,NA,rshift,rshift,1.7031749999999999,1,local,31,1.6773271868317228,1.108625
070,exp_g1,l1,t,es,na,018,1,NA,rshift,rshift,1.600425,1,local,31,1.6773271868317228,0.90037500000000004
070,exp_g1,l1,t,es,f0u,137,1,NA,lshift,lshift,1.8424749999999999,1,local,31,1.6773271868317228,0.63512500000000005
073,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,1.9277330000000004,1,local,7,-0.12273125757305277,0.81726699999999997
073,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.4669029999999998,1,local,7,-0.12273125757305277,0.34409699999999999
073,exp_g2,l2,t,es,f0u,146,1,NA,rshift,rshift,1.7057187500000002,1,local,7,-0.12273125757305277,1.6362812499999999
073,exp_g2,l2,t,es,f0u,141,1,NA,lshift,lshift,1.44290625,1,local,7,-0.12273125757305277,0.75509375000000001
073,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.6979050000000004,1,local,7,-0.12273125757305277,0.74009499999999995
073,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.233895,1,local,7,-0.12273125757305277,1.0211049999999999
073,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.501858,1,local,7,-0.12273125757305277,0.37614199999999998
073,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.5000380000000002,1,local,7,-0.12273125757305277,1.203962
073,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.5923059999999998,1,local,7,-0.12273125757305277,0.909694
073,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.3670369999999998,1,local,7,-0.12273125757305277,0.86396300000000004
073,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.529754,1,local,7,-0.12273125757305277,0.61924599999999996
073,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.614979,1,local,7,-0.12273125757305277,0.70402100000000001
073,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.4517219999999997,1,local,7,-0.12273125757305277,0.97327799999999998
073,exp_g2,l2,t,es,f0u,143,1,NA,lshift,lshift,1.78353125,1,local,7,-0.12273125757305277,1.5584687500000001
073,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.4351840000000002,1,local,7,-0.12273125757305277,0.93781599999999998
073,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.5543330000000002,1,local,7,-0.12273125757305277,1.133667
073,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.5495160000000001,1,local,7,-0.12273125757305277,0.92448399999999997
073,exp_g2,l2,t,es,f0u,148,1,NA,rshift,rshift,1.487,1,local,7,-0.12273125757305277,0.73899999999999999
073,exp_g2,l2,t,es,f0u,144,1,NA,rshift,rshift,1.6696562499999998,1,local,7,-0.12273125757305277,0.69834375000000004
073,exp_g2,l2,t,es,f0u,142,1,NA,rshift,rshift,2.26490625,1,local,7,-0.12273125757305277,0.73509374999999999
073,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.5810750000000002,1,local,7,-0.12273125757305277,0.59492500000000004
073,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.620005,1,local,7,-0.12273125757305277,0.81899500000000003
073,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.362595,1,local,7,-0.12273125757305277,0.46240500000000001
073,exp_g2,l2,t,es,f0u,149,1,NA,lshift,lshift,1.3065625000000003,1,local,7,-0.12273125757305277,1.2804374999999999
073,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.4127039999999997,1,local,7,-0.12273125757305277,0.80629600000000001
073,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.3993589999999998,1,local,7,-0.12273125757305277,0.97764099999999998
073,exp_g2,l2,t,es,f0u,145,1,NA,lshift,lshift,1.439,1,local,7,-0.12273125757305277,0.82499999999999996
073,exp_g2,l2,t,es,f0u,150,1,NA,rshift,rshift,1.6794687499999998,1,local,7,-0.12273125757305277,0.82653125000000005
073,exp_g2,l2,t,es,f0u,147,1,NA,lshift,lshift,1.7508749999999997,1,local,7,-0.12273125757305277,1.0251250000000001
073,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,2.0169989999999998,1,local,7,-0.12273125757305277,1.122001
074,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.494304,1,local,19,0.777297964629335,0.80629600000000001
074,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.7047789999999998,1,local,19,0.777297964629335,0.70402100000000001
074,exp_g2,l2,t,es,f0u,149,1,NA,lshift,lshift,1.8118625,1,local,19,0.777297964629335,1.2804374999999999
074,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.673654,1,local,19,0.777297964629335,0.61924599999999996
074,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.410995,1,local,19,0.777297964629335,0.46240500000000001
074,exp_g2,l2,t,es,f0u,142,1,NA,rshift,lshift,2.63110625,0,local,19,0.777297964629335,0.73509374999999999
074,exp_g2,l2,t,es,f0u,141,1,NA,lshift,lshift,1.65100625,1,local,19,0.777297964629335,0.75509375000000001
074,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.7248160000000001,1,local,19,0.777297964629335,0.92448399999999997
074,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.7977580000000002,1,local,19,0.777297964629335,0.37614199999999998
074,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.5047050000000004,1,local,19,0.777297964629335,0.74009499999999995
074,exp_g2,l2,t,es,f0u,144,1,NA,rshift,rshift,1.63035625,1,local,19,0.777297964629335,0.69834375000000004
074,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,2.066605,1,local,19,0.777297964629335,0.81899500000000003
074,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.412259,1,local,19,0.777297964629335,0.97764099999999998
074,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.4791219999999998,1,local,19,0.777297964629335,0.97327799999999998
074,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.524733,1,local,19,0.777297964629335,1.133667
074,exp_g2,l2,t,es,f0u,143,1,NA,lshift,lshift,1.73133125,1,local,19,0.777297964629335,1.5584687500000001
074,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.4051380000000002,1,local,19,0.777297964629335,1.203962
074,exp_g2,l2,t,es,f0u,147,1,NA,lshift,lshift,1.866575,1,local,19,0.777297964629335,1.0251250000000001
074,exp_g2,l2,t,es,f0u,148,1,NA,rshift,rshift,2.0279000000000003,1,local,19,0.777297964629335,0.73899999999999999
074,exp_g2,l2,t,es,f0u,150,1,NA,rshift,rshift,1.72456875,1,local,19,0.777297964629335,0.82653125000000005
074,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.486584,1,local,19,0.777297964629335,0.93781599999999998
074,exp_g2,l2,t,es,f0u,145,1,NA,lshift,lshift,1.6540000000000004,1,local,19,0.777297964629335,0.82499999999999996
074,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.408195,1,local,19,0.777297964629335,1.0211049999999999
074,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,1.7934330000000003,1,local,19,0.777297964629335,0.81726699999999997
074,exp_g2,l2,t,es,na,029,1,NA,lshift,lshift,2.017699,1,local,19,0.777297964629335,1.122001
074,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.4852370000000001,1,local,19,0.777297964629335,0.86396300000000004
074,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.552203,1,local,19,0.777297964629335,0.34409699999999999
074,exp_g2,l2,t,es,f0u,146,1,NA,rshift,rshift,1.4444187500000003,1,local,19,0.777297964629335,1.6362812499999999
074,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.639506,1,local,19,0.777297964629335,0.909694
074,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.8116750000000001,1,local,19,0.777297964629335,0.59492500000000004
075,exp_g2,l1,t,es,f0c,155,1,NA,lshift,lshift,1.5057999999999998,1,local,-2,-0.7977531742248436,0.85950000000000004
075,exp_g2,l1,t,es,f0c,157,1,NA,lshift,lshift,1.431375,1,local,-2,-0.7977531742248436,0.63512500000000005
075,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.4188050000000003,1,local,-2,-0.7977531742248436,0.74009499999999995
075,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.4177950000000001,1,local,-2,-0.7977531742248436,0.46240500000000001
075,exp_g2,l1,t,es,f0c,153,1,NA,lshift,lshift,1.6491500000000001,1,local,-2,-0.7977531742248436,0.77825
075,exp_g2,l1,t,es,f0c,160,1,NA,rshift,rshift,2.718475,1,local,-2,-0.7977531742248436,1.108625
075,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.3065790000000002,1,local,-2,-0.7977531742248436,0.70402100000000001
075,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,2.4964579999999996,1,local,-2,-0.7977531742248436,0.37614199999999998
075,exp_g2,l2,t,es,na,029,1,NA,lshift,rshift,1.8888989999999999,0,local,-2,-0.7977531742248436,1.122001
075,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.399737,1,local,-2,-0.7977531742248436,0.86396300000000004
075,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.4788160000000001,1,local,-2,-0.7977531742248436,0.92448399999999997
075,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.5729840000000002,1,local,-2,-0.7977531742248436,0.93781599999999998
075,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,1.5034049999999999,1,local,-2,-0.7977531742248436,0.81899500000000003
075,exp_g2,l1,t,es,f0c,152,1,NA,rshift,rshift,1.46571875,1,local,-2,-0.7977531742248436,0.92128125000000005
075,exp_g2,l1,t,es,f0c,159,1,NA,lshift,lshift,1.6646624999999997,1,local,-2,-0.7977531742248436,1.1799375000000001
075,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.312233,1,local,-2,-0.7977531742248436,1.133667
075,exp_g2,l1,t,es,f0c,156,1,NA,rshift,rshift,1.9675250000000002,1,local,-2,-0.7977531742248436,0.97487500000000005
075,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.418806,1,local,-2,-0.7977531742248436,0.909694
075,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.694204,1,local,-2,-0.7977531742248436,0.80629600000000001
075,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.432259,1,local,-2,-0.7977531742248436,0.97764099999999998
075,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.3652030000000002,1,local,-2,-0.7977531742248436,0.34409699999999999
075,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,1.9621330000000001,1,local,-2,-0.7977531742248436,0.81726699999999997
075,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.4004750000000001,1,local,-2,-0.7977531742248436,0.59492500000000004
075,exp_g2,l1,t,es,f0c,158,1,NA,rshift,rshift,1.5381874999999998,1,local,-2,-0.7977531742248436,0.97081249999999997
075,exp_g2,l1,t,es,f0c,154,1,NA,rshift,rshift,2.3392062499999997,1,local,-2,-0.7977531742248436,0.91259374999999998
075,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.375538,1,local,-2,-0.7977531742248436,1.203962
075,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.524654,1,local,-2,-0.7977531742248436,0.61924599999999996
075,exp_g2,l2,f,en,na,102,1,NA,rshift,rshift,1.360995,1,local,-2,-0.7977531742248436,1.0211049999999999
075,exp_g2,l1,t,es,f0c,151,1,NA,lshift,lshift,1.4045625,1,local,-2,-0.7977531742248436,0.78843750000000001
075,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,2.0992219999999997,1,local,-2,-0.7977531742248436,0.97327799999999998
086,exp_g1,l1,t,es,na,011,1,NA,lshift,lshift,1.7308249999999998,1,local,-2,-0.7977531742248436,0.94437499999999996
086,exp_g1,l1,t,es,na,017,1,NA,lshift,lshift,1.653895,1,local,-2,-0.7977531742248436,1.328805
086,exp_g1,l1,t,es,na,013,1,NA,lshift,lshift,1.990707,1,local,-2,-0.7977531742248436,1.352093
086,exp_g1,l1,f,en,na,067,1,NA,rshift,rshift,1.279196,1,local,-2,-0.7977531742248436,0.95080399999999998
086,exp_g1,l1,t,es,na,019,1,NA,lshift,lshift,1.3331700000000002,1,local,-2,-0.7977531742248436,1.44153
086,exp_g1,l1,f,en,na,064,1,NA,lshift,lshift,1.280628,1,local,-2,-0.7977531742248436,0.42857200000000001
086,exp_g1,l1,t,es,f0u,134,1,NA,rshift,rshift,2.24670625,1,local,-2,-0.7977531742248436,0.91259374999999998
086,exp_g1,l1,t,es,f0u,138,1,NA,rshift,rshift,1.3566875,1,local,-2,-0.7977531742248436,0.97081249999999997
086,exp_g1,l1,f,en,na,074,1,NA,lshift,lshift,1.355516,1,local,-2,-0.7977531742248436,0.396484
086,exp_g1,l1,t,es,f0u,139,1,NA,lshift,lshift,1.6233625,1,local,-2,-0.7977531742248436,1.1799375000000001
086,exp_g1,l1,f,en,na,075,1,NA,rshift,rshift,1.277707,1,local,-2,-0.7977531742248436,0.913493
086,exp_g1,l1,f,en,na,068,1,NA,lshift,lshift,2.324516,1,local,-2,-0.7977531742248436,0.60078399999999998
086,exp_g1,l1,t,es,na,016,1,NA,rshift,rshift,1.432598,1,local,-2,-0.7977531742248436,1.6949019999999999
086,exp_g1,l1,t,es,f0u,136,1,NA,rshift,rshift,1.8676249999999999,1,local,-2,-0.7977531742248436,0.97487500000000005
086,exp_g1,l1,f,en,na,066,1,NA,lshift,lshift,1.3997990000000002,1,local,-2,-0.7977531742248436,0.78000100000000006
086,exp_g1,l1,t,es,na,014,1,NA,rshift,rshift,1.3275150000000002,1,local,-2,-0.7977531742248436,0.78868499999999997
086,exp_g1,l1,t,es,na,020,1,NA,rshift,rshift,1.7458399999999998,1,local,-2,-0.7977531742248436,0.99675999999999998
086,exp_g1,l1,f,en,na,072,1,NA,lshift,lshift,1.1637400000000002,1,local,-2,-0.7977531742248436,0.83155999999999997
086,exp_g1,l1,t,es,na,015,1,NA,lshift,lshift,2.828086,1,local,-2,-0.7977531742248436,0.88211399999999995
086,exp_g1,l1,t,es,na,012,1,NA,rshift,rshift,1.331297,1,local,-2,-0.7977531742248436,0.82370299999999996
086,exp_g1,l1,t,es,f0u,135,1,NA,lshift,lshift,1.3765,1,local,-2,-0.7977531742248436,0.85950000000000004
086,exp_g1,l1,f,en,na,073,1,NA,rshift,rshift,1.2311239999999999,1,local,-2,-0.7977531742248436,0.87757600000000002
086,exp_g1,l1,t,es,f0u,133,1,NA,lshift,lshift,1.6904500000000002,1,local,-2,-0.7977531742248436,0.77825
086,exp_g1,l1,f,en,na,071,1,NA,rshift,rshift,1.296271,1,local,-2,-0.7977531742248436,1.2611289999999999
086,exp_g1,l1,t,es,na,018,1,NA,rshift,rshift,1.8171249999999999,1,local,-2,-0.7977531742248436,0.90037500000000004
086,exp_g1,l1,t,es,f0u,137,1,NA,lshift,lshift,1.555275,1,local,-2,-0.7977531742248436,0.63512500000000005
086,exp_g1,l1,t,es,f0u,132,1,NA,rshift,rshift,1.33781875,1,local,-2,-0.7977531742248436,0.92128125000000005
086,exp_g1,l1,t,es,f0u,140,1,NA,rshift,rshift,2.108175,1,local,-2,-0.7977531742248436,1.108625
086,exp_g1,l1,f,en,na,063,1,NA,rshift,rshift,1.393824,1,local,-2,-0.7977531742248436,0.35137600000000002
086,exp_g1,l1,t,es,f0u,131,1,NA,lshift,lshift,1.2559624999999999,1,local,-2,-0.7977531742248436,0.78843750000000001
091,exp_g2,l2,f,en,na,106,1,NA,rshift,rshift,1.387738,1,local,9,0.02727361279401186,1.203962
091,exp_g2,l2,t,es,f0u,150,1,NA,rshift,rshift,1.4359687500000002,1,local,9,0.02727361279401186,0.82653125000000005
091,exp_g2,l2,t,es,f0u,147,1,NA,lshift,lshift,2.034875,1,local,9,0.02727361279401186,1.0251250000000001
091,exp_g2,l2,t,es,na,025,1,NA,lshift,lshift,1.462106,1,local,9,0.02727361279401186,0.909694
091,exp_g2,l2,t,es,na,023,1,NA,lshift,lshift,1.187904,1,local,9,0.02727361279401186,0.80629600000000001
091,exp_g2,l2,f,en,na,110,1,NA,rshift,rshift,1.205022,1,local,9,0.02727361279401186,0.97327799999999998
091,exp_g2,l2,t,es,na,022,1,NA,rshift,rshift,1.3487369999999999,1,local,9,0.02727361279401186,0.86396300000000004
091,exp_g2,l2,t,es,na,027,1,NA,lshift,lshift,1.7032539999999998,1,local,9,0.02727361279401186,0.61924599999999996
091,exp_g2,l2,t,es,f0u,143,1,NA,lshift,lshift,1.74923125,1,local,9,0.02727361279401186,1.5584687500000001
091,exp_g2,l2,t,es,na,029,1,NA,lshift,rshift,2.001699,0,local,9,0.02727361279401186,1.122001
091,exp_g2,l2,f,en,na,101,1,NA,lshift,lshift,1.4412159999999998,1,local,9,0.02727361279401186,0.92448399999999997
091,exp_g2,l2,t,es,f0u,146,1,NA,rshift,rshift,1.3286187500000002,1,local,9,0.02727361279401186,1.6362812499999999
091,exp_g2,l2,f,en,na,102,1,NA,rshift,lshift,1.128095,0,local,9,0.02727361279401186,1.0211049999999999
091,exp_g2,l2,f,en,na,103,1,NA,lshift,lshift,1.378575,1,local,9,0.02727361279401186,0.59492500000000004
091,exp_g2,l2,f,en,na,109,1,NA,lshift,lshift,1.3008030000000002,1,local,9,0.02727361279401186,0.34409699999999999
091,exp_g2,l2,t,es,na,021,1,NA,lshift,lshift,1.302979,1,local,9,0.02727361279401186,0.70402100000000001
091,exp_g2,l2,t,es,f0u,145,1,NA,lshift,lshift,1.2406000000000001,1,local,9,0.02727361279401186,0.82499999999999996
091,exp_g2,l2,f,en,na,098,1,NA,rshift,rshift,1.6371580000000001,1,local,9,0.02727361279401186,0.37614199999999998
091,exp_g2,l2,t,es,f0u,144,1,NA,rshift,rshift,1.5477562500000002,1,local,9,0.02727361279401186,0.69834375000000004
091,exp_g2,l2,t,es,na,030,1,NA,rshift,rshift,1.565633,1,local,9,0.02727361279401186,1.133667
091,exp_g2,l2,f,en,na,099,1,NA,lshift,lshift,1.137295,1,local,9,0.02727361279401186,0.46240500000000001
091,exp_g2,l2,t,es,f0u,148,1,NA,rshift,rshift,1.6571000000000002,1,local,9,0.02727361279401186,0.73899999999999999
091,exp_g2,l2,f,en,na,107,1,NA,lshift,lshift,1.4524050000000002,1,local,9,0.02727361279401186,0.74009499999999995
091,exp_g2,l2,t,es,na,026,1,NA,rshift,rshift,1.4429589999999999,1,local,9,0.02727361279401186,0.97764099999999998
091,exp_g2,l2,t,es,f0u,142,1,NA,rshift,lshift,1.8845062500000003,0,local,9,0.02727361279401186,0.73509374999999999
091,exp_g2,l2,t,es,f0u,149,1,NA,lshift,lshift,1.2807625,1,local,9,0.02727361279401186,1.2804374999999999
091,exp_g2,l2,t,es,f0u,141,1,NA,lshift,lshift,1.4112062500000002,1,local,9,0.02727361279401186,0.75509375000000001
091,exp_g2,l2,t,es,na,028,1,NA,rshift,rshift,1.2771839999999999,1,local,9,0.02727361279401186,0.93781599999999998
091,exp_g2,l2,f,en,na,108,1,NA,rshift,rshift,3.1262049999999997,1,local,9,0.02727361279401186,0.81899500000000003
091,exp_g2,l2,t,es,na,024,1,NA,rshift,rshift,2.0918330000000003,1,local,9,0.02727361279401186,0.81726699999999997
