participant,lt_std,...1,num,list,cond,lang,type,mat_dur,exp1_key.keys,exp1_key.rt,exp1_key.corr,cor_rate,group,prof,rt
6,-1.8477872667942958,15,108,l2,FALSE,en,na,0.818995,rshift,2.5935,1,0.833333333333333,exp_g2,-16,1.774505
6,-1.8477872667942958,16,109,l2,FALSE,en,na,0.344097,lshift,2.0239,1,0.833333333333333,exp_g2,-16,1.679803
6,-1.8477872667942958,17,110,l2,FALSE,en,na,0.973278,rshift,2.5982,1,0.833333333333333,exp_g2,-16,1.624922
6,-1.8477872667942958,18,151,l1,TRUE,es,f0c,0.7884375,lshift,2.5715,1,0.833333333333333,exp_g2,-16,1.7830625
6,-1.8477872667942958,19,152,l1,TRUE,es,f0c,0.92128125,rshift,2.7087,1,0.833333333333333,exp_g2,-16,1.78741875
6,-1.8477872667942958,20,155,l1,TRUE,es,f0c,0.8595,lshift,2.5102,1,0.833333333333333,exp_g2,-16,1.6507
6,-1.8477872667942958,21,156,l1,TRUE,es,f0c,0.974875,rshift,3.4631,1,0.833333333333333,exp_g2,-16,2.488225
6,-1.8477872667942958,22,157,l1,TRUE,es,f0c,0.635125,lshift,2.4634,1,0.833333333333333,exp_g2,-16,1.828275
6,-1.8477872667942958,23,158,l1,TRUE,es,f0c,0.9708125,rshift,3.2887,1,0.833333333333333,exp_g2,-16,2.3178875
6,-1.8477872667942958,24,159,l1,TRUE,es,f0c,1.1799375,lshift,3.0736,1,0.833333333333333,exp_g2,-16,1.8936625
6,-1.8477872667942958,25,160,l1,TRUE,es,f0c,1.108625,rshift,2.967,1,0.833333333333333,exp_g2,-16,1.858375
27,0.4022857887116734,1,21,l2,TRUE,es,na,0.704021,lshift,2.5443,1,0.833333333333333,exp_g2,14,1.840279
27,0.4022857887116734,2,22,l2,TRUE,es,na,0.863963,rshift,2.2112,1,0.833333333333333,exp_g2,14,1.347237
27,0.4022857887116734,3,23,l2,TRUE,es,na,0.806296,lshift,2.0187,1,0.833333333333333,exp_g2,14,1.212404
27,0.4022857887116734,4,24,l2,TRUE,es,na,0.817267,rshift,4.5985,1,0.833333333333333,exp_g2,14,3.781233
27,0.4022857887116734,5,26,l2,TRUE,es,na,0.977641,rshift,2.2962,1,0.833333333333333,exp_g2,14,1.318559
27,0.4022857887116734,6,27,l2,TRUE,es,na,0.619246,lshift,2.0457,1,0.833333333333333,exp_g2,14,1.4264540000000001
27,0.4022857887116734,7,30,l2,TRUE,es,na,1.133667,rshift,3.0019,1,0.833333333333333,exp_g2,14,1.868233
27,0.4022857887116734,8,98,l2,FALSE,en,na,0.376142,rshift,1.7692,1,0.833333333333333,exp_g2,14,1.393058
27,0.4022857887116734,9,99,l2,FALSE,en,na,0.462405,lshift,1.6428,1,0.833333333333333,exp_g2,14,1.180395
27,0.4022857887116734,10,101,l2,FALSE,en,na,0.924484,lshift,2.3441,1,0.833333333333333,exp_g2,14,1.419616
27,0.4022857887116734,11,102,l2,FALSE,en,na,1.021105,rshift,2.1842,1,0.833333333333333,exp_g2,14,1.163095
27,0.4022857887116734,12,103,l2,FALSE,en,na,0.594925,lshift,1.9997,1,0.833333333333333,exp_g2,14,1.404775
27,0.4022857887116734,13,106,l2,FALSE,en,na,1.203962,rshift,2.6429,1,0.833333333333333,exp_g2,14,1.438938
27,0.4022857887116734,14,107,l2,FALSE,en,na,0.740095,lshift,2.2616,1,0.833333333333333,exp_g2,14,1.521505
27,0.4022857887116734,15,108,l2,FALSE,en,na,0.818995,rshift,2.1914,1,0.833333333333333,exp_g2,14,1.372405
27,0.4022857887116734,16,109,l2,FALSE,en,na,0.344097,lshift,1.8477,1,0.833333333333333,exp_g2,14,1.503603
27,0.4022857887116734,17,151,l1,TRUE,es,f0c,0.7884375,lshift,2.9195,1,0.833333333333333,exp_g2,14,2.1310625
27,0.4022857887116734,18,152,l1,TRUE,es,f0c,0.92128125,rshift,2.5346,1,0.833333333333333,exp_g2,14,1.61331875
27,0.4022857887116734,19,153,l1,TRUE,es,f0c,0.77825,lshift,4.3531,1,0.833333333333333,exp_g2,14,3.57485
27,0.4022857887116734,20,155,l1,TRUE,es,f0c,0.8595,lshift,2.3927,1,0.833333333333333,exp_g2,14,1.5332
27,0.4022857887116734,21,156,l1,TRUE,es,f0c,0.974875,rshift,4.4179,1,0.833333333333333,exp_g2,14,3.443025
27,0.4022857887116734,22,157,l1,TRUE,es,f0c,0.635125,lshift,2.1959,1,0.833333333333333,exp_g2,14,1.560775
27,0.4022857887116734,23,158,l1,TRUE,es,f0c,0.9708125,rshift,2.3774,1,0.833333333333333,exp_g2,14,1.4065875
27,0.4022857887116734,24,159,l1,TRUE,es,f0c,1.1799375,lshift,2.6661,1,0.833333333333333,exp_g2,14,1.4861625
27,0.4022857887116734,25,160,l1,TRUE,es,f0c,1.108625,rshift,4.0264,1,0.833333333333333,exp_g2,14,2.917775
67,-0.7227507390413113,1,22,l2,TRUE,es,na,0.863963,rshift,2.6522,1,0.766666666666667,exp_g2,-1,1.788237
67,-0.7227507390413113,2,24,l2,TRUE,es,na,0.817267,rshift,2.8863,1,0.766666666666667,exp_g2,-1,2.069033
67,-0.7227507390413113,3,27,l2,TRUE,es,na,0.619246,lshift,2.5765,1,0.766666666666667,exp_g2,-1,1.957254
67,-0.7227507390413113,4,28,l2,TRUE,es,na,0.937816,rshift,3.317,1,0.766666666666667,exp_g2,-1,2.379184
67,-0.7227507390413113,5,29,l2,TRUE,es,na,1.122001,lshift,3.201,1,0.766666666666667,exp_g2,-1,2.078999
67,-0.7227507390413113,6,30,l2,TRUE,es,na,1.133667,rshift,3.2216,1,0.766666666666667,exp_g2,-1,2.087933
67,-0.7227507390413113,7,98,l2,FALSE,en,na,0.376142,rshift,2.2273,1,0.766666666666667,exp_g2,-1,1.851158
67,-0.7227507390413113,8,99,l2,FALSE,en,na,0.462405,lshift,1.9751,1,0.766666666666667,exp_g2,-1,1.512695
67,-0.7227507390413113,9,101,l2,FALSE,en,na,0.924484,lshift,2.6518,1,0.766666666666667,exp_g2,-1,1.727316
67,-0.7227507390413113,10,102,l2,FALSE,en,na,1.021105,rshift,2.9522,1,0.766666666666667,exp_g2,-1,1.931095
67,-0.7227507390413113,11,103,l2,FALSE,en,na,0.594925,lshift,2.6326,1,0.766666666666667,exp_g2,-1,2.037675
67,-0.7227507390413113,12,106,l2,FALSE,en,na,1.203962,rshift,2.8905,1,0.766666666666667,exp_g2,-1,1.686538
67,-0.7227507390413113,13,107,l2,FALSE,en,na,0.740095,lshift,2.5202,1,0.766666666666667,exp_g2,-1,1.780105
67,-0.7227507390413113,14,108,l2,FALSE,en,na,0.818995,rshift,2.5863,1,0.766666666666667,exp_g2,-1,1.767305
67,-0.7227507390413113,15,109,l2,FALSE,en,na,0.344097,lshift,2.12,1,0.766666666666667,exp_g2,-1,1.775903
67,-0.7227507390413113,16,110,l2,FALSE,en,na,0.973278,rshift,2.5811,1,0.766666666666667,exp_g2,-1,1.607822
67,-0.7227507390413113,17,151,l1,TRUE,es,f0c,0.7884375,lshift,2.8521,1,0.766666666666667,exp_g2,-1,2.0636625
67,-0.7227507390413113,18,152,l1,TRUE,es,f0c,0.92128125,rshift,2.5859,1,0.766666666666667,exp_g2,-1,1.66461875
67,-0.7227507390413113,19,155,l1,TRUE,es,f0c,0.8595,lshift,2.5026,1,0.766666666666667,exp_g2,-1,1.6431
67,-0.7227507390413113,20,156,l1,TRUE,es,f0c,0.974875,rshift,4.3654,1,0.766666666666667,exp_g2,-1,3.390525
67,-0.7227507390413113,21,157,l1,TRUE,es,f0c,0.635125,lshift,2.7356,1,0.766666666666667,exp_g2,-1,2.100475
67,-0.7227507390413113,22,159,l1,TRUE,es,f0c,1.1799375,lshift,3.0817,1,0.766666666666667,exp_g2,-1,1.9017625
67,-0.7227507390413113,23,160,l1,TRUE,es,f0c,1.108625,rshift,3.2854,1,0.766666666666667,exp_g2,-1,2.176775
29,-0.6477483038577789,1,21,l2,TRUE,es,na,0.704021,lshift,2.0656,1,0.9,exp_g2,0,1.361579
29,-0.6477483038577789,2,22,l2,TRUE,es,na,0.863963,rshift,2.569,1,0.9,exp_g2,0,1.705037
29,-0.6477483038577789,3,23,l2,TRUE,es,na,0.806296,lshift,2.5786,1,0.9,exp_g2,0,1.772304
29,-0.6477483038577789,4,24,l2,TRUE,es,na,0.817267,rshift,2.8964,1,0.9,exp_g2,0,2.079133
29,-0.6477483038577789,5,25,l2,TRUE,es,na,0.909694,lshift,2.5648,1,0.9,exp_g2,0,1.655106
29,-0.6477483038577789,6,26,l2,TRUE,es,na,0.977641,rshift,2.247,1,0.9,exp_g2,0,1.269359
29,-0.6477483038577789,7,27,l2,TRUE,es,na,0.619246,lshift,2.1859,1,0.9,exp_g2,0,1.566654
29,-0.6477483038577789,8,29,l2,TRUE,es,na,1.122001,lshift,2.8995,1,0.9,exp_g2,0,1.777499
29,-0.6477483038577789,9,30,l2,TRUE,es,na,1.133667,rshift,3.3472,1,0.9,exp_g2,0,2.213533
29,-0.6477483038577789,10,98,l2,FALSE,en,na,0.376142,rshift,2.2157,1,0.9,exp_g2,0,1.839558
29,-0.6477483038577789,11,99,l2,FALSE,en,na,0.462405,lshift,1.8658,1,0.9,exp_g2,0,1.403395
29,-0.6477483038577789,12,101,l2,FALSE,en,na,0.924484,lshift,2.363,1,0.9,exp_g2,0,1.438516
29,-0.6477483038577789,13,103,l2,FALSE,en,na,0.594925,lshift,2.4508,1,0.9,exp_g2,0,1.855875
29,-0.6477483038577789,14,106,l2,FALSE,en,na,1.203962,rshift,2.6946,1,0.9,exp_g2,0,1.490638
29,-0.6477483038577789,15,107,l2,FALSE,en,na,0.740095,lshift,2.276,1,0.9,exp_g2,0,1.535905
29,-0.6477483038577789,16,108,l2,FALSE,en,na,0.818995,rshift,2.6218,1,0.9,exp_g2,0,1.802805
29,-0.6477483038577789,17,109,l2,FALSE,en,na,0.344097,lshift,1.9338,1,0.9,exp_g2,0,1.589703
29,-0.6477483038577789,18,110,l2,FALSE,en,na,0.973278,rshift,2.4316,1,0.9,exp_g2,0,1.458322
29,-0.6477483038577789,19,151,l1,TRUE,es,f0c,0.7884375,lshift,2.3136,1,0.9,exp_g2,0,1.5251625
29,-0.6477483038577789,20,152,l1,TRUE,es,f0c,0.92128125,rshift,2.5667,1,0.9,exp_g2,0,1.64541875
29,-0.6477483038577789,21,153,l1,TRUE,es,f0c,0.77825,lshift,3.5795,1,0.9,exp_g2,0,2.80125
29,-0.6477483038577789,22,155,l1,TRUE,es,f0c,0.8595,lshift,2.3829,1,0.9,exp_g2,0,1.5234
29,-0.6477483038577789,23,156,l1,TRUE,es,f0c,0.974875,rshift,2.8025,1,0.9,exp_g2,0,1.827625
29,-0.6477483038577789,24,157,l1,TRUE,es,f0c,0.635125,lshift,2.5112,1,0.9,exp_g2,0,1.876075
29,-0.6477483038577789,25,158,l1,TRUE,es,f0c,0.9708125,rshift,2.7744,1,0.9,exp_g2,0,1.8035875
29,-0.6477483038577789,26,159,l1,TRUE,es,f0c,1.1799375,lshift,2.8801,1,0.9,exp_g2,0,1.7001625
29,-0.6477483038577789,27,160,l1,TRUE,es,f0c,1.108625,rshift,3.5883,1,0.9,exp_g2,0,2.479675
64,-0.19773369275658506,1,21,l2,TRUE,es,na,0.704021,lshift,2.3075,1,0.966666666666667,exp_g2,6,1.603479
64,-0.19773369275658506,2,22,l2,TRUE,es,na,0.863963,rshift,2.179,1,0.966666666666667,exp_g2,6,1.315037
64,-0.19773369275658506,3,23,l2,TRUE,es,na,0.806296,lshift,2.4533,1,0.966666666666667,exp_g2,6,1.647004
64,-0.19773369275658506,4,24,l2,TRUE,es,na,0.817267,rshift,3.2273,1,0.966666666666667,exp_g2,6,2.410033
64,-0.19773369275658506,5,26,l2,TRUE,es,na,0.977641,rshift,2.6542,1,0.966666666666667,exp_g2,6,1.676559
64,-0.19773369275658506,6,27,l2,TRUE,es,na,0.619246,lshift,2.3065,1,0.966666666666667,exp_g2,6,1.687254
64,-0.19773369275658506,7,28,l2,TRUE,es,na,0.937816,rshift,2.1899,1,0.966666666666667,exp_g2,6,1.252084
64,-0.19773369275658506,8,29,l2,TRUE,es,na,1.122001,lshift,3.8531,1,0.966666666666667,exp_g2,6,2.731099
64,-0.19773369275658506,9,30,l2,TRUE,es,na,1.133667,rshift,2.7625,1,0.966666666666667,exp_g2,6,1.628833
64,-0.19773369275658506,10,98,l2,FALSE,en,na,0.376142,rshift,2.3274,1,0.966666666666667,exp_g2,6,1.951258
64,-0.19773369275658506,11,99,l2,FALSE,en,na,0.462405,lshift,1.9023,1,0.966666666666667,exp_g2,6,1.439895
64,-0.19773369275658506,12,101,l2,FALSE,en,na,0.924484,lshift,2.3614,1,0.966666666666667,exp_g2,6,1.436916
64,-0.19773369275658506,13,102,l2,FALSE,en,na,1.021105,rshift,2.699,1,0.966666666666667,exp_g2,6,1.677895
64,-0.19773369275658506,14,103,l2,FALSE,en,na,0.594925,lshift,2.3238,1,0.966666666666667,exp_g2,6,1.728875
64,-0.19773369275658506,15,106,l2,FALSE,en,na,1.203962,rshift,2.7815,1,0.966666666666667,exp_g2,6,1.577538
64,-0.19773369275658506,16,107,l2,FALSE,en,na,0.740095,lshift,2.1982,1,0.966666666666667,exp_g2,6,1.458105
64,-0.19773369275658506,17,108,l2,FALSE,en,na,0.818995,rshift,2.1623,1,0.966666666666667,exp_g2,6,1.343305
64,-0.19773369275658506,18,109,l2,FALSE,en,na,0.344097,lshift,1.691,1,0.966666666666667,exp_g2,6,1.346903
64,-0.19773369275658506,19,110,l2,FALSE,en,na,0.973278,rshift,2.313,1,0.966666666666667,exp_g2,6,1.339722
64,-0.19773369275658506,20,151,l1,TRUE,es,f0c,0.7884375,lshift,2.4934,1,0.966666666666667,exp_g2,6,1.7049625
64,-0.19773369275658506,21,152,l1,TRUE,es,f0c,0.92128125,rshift,2.3626,1,0.966666666666667,exp_g2,6,1.44131875
64,-0.19773369275658506,22,153,l1,TRUE,es,f0c,0.77825,lshift,2.9477,1,0.966666666666667,exp_g2,6,2.16945
64,-0.19773369275658506,23,154,l1,TRUE,es,f0c,0.91259375,rshift,3.4278,1,0.966666666666667,exp_g2,6,2.51520625
64,-0.19773369275658506,24,155,l1,TRUE,es,f0c,0.8595,lshift,2.316,1,0.966666666666667,exp_g2,6,1.4565
64,-0.19773369275658506,25,156,l1,TRUE,es,f0c,0.974875,rshift,3.7439,1,0.966666666666667,exp_g2,6,2.769025
64,-0.19773369275658506,26,157,l1,TRUE,es,f0c,0.635125,lshift,2.614,1,0.966666666666667,exp_g2,6,1.978875
64,-0.19773369275658506,27,158,l1,TRUE,es,f0c,0.9708125,rshift,2.8249,1,0.966666666666667,exp_g2,6,1.8540875
64,-0.19773369275658506,28,159,l1,TRUE,es,f0c,1.1799375,lshift,2.7685,1,0.966666666666667,exp_g2,6,1.5885625
64,-0.19773369275658506,29,160,l1,TRUE,es,f0c,1.108625,rshift,4.1539,1,0.966666666666667,exp_g2,6,3.045275
62,-0.27273612794011737,1,21,l2,TRUE,es,na,0.704021,lshift,2.5458,1,0.833333333333333,exp_g2,5,1.841779
62,-0.27273612794011737,2,22,l2,TRUE,es,na,0.863963,rshift,2.353,1,0.833333333333333,exp_g2,5,1.489037
62,-0.27273612794011737,3,24,l2,TRUE,es,na,0.817267,rshift,2.9391,1,0.833333333333333,exp_g2,5,2.121833
62,-0.27273612794011737,4,26,l2,TRUE,es,na,0.977641,rshift,2.3069,1,0.833333333333333,exp_g2,5,1.329259
62,-0.27273612794011737,5,27,l2,TRUE,es,na,0.619246,lshift,2.0148,1,0.833333333333333,exp_g2,5,1.395554
62,-0.27273612794011737,6,28,l2,TRUE,es,na,0.937816,rshift,3.0101,1,0.833333333333333,exp_g2,5,2.072284
62,-0.27273612794011737,7,30,l2,TRUE,es,na,1.133667,rshift,2.6326,1,0.833333333333333,exp_g2,5,1.498933
62,-0.27273612794011737,8,98,l2,FALSE,en,na,0.376142,rshift,2.0228,1,0.833333333333333,exp_g2,5,1.646658
62,-0.27273612794011737,9,99,l2,FALSE,en,na,0.462405,lshift,1.8068,1,0.833333333333333,exp_g2,5,1.344395
62,-0.27273612794011737,10,101,l2,FALSE,en,na,0.924484,lshift,2.4624,1,0.833333333333333,exp_g2,5,1.537916
62,-0.27273612794011737,11,102,l2,FALSE,en,na,1.021105,rshift,2.5086,1,0.833333333333333,exp_g2,5,1.487495
62,-0.27273612794011737,12,103,l2,FALSE,en,na,0.594925,lshift,2.2118,1,0.833333333333333,exp_g2,5,1.616875
62,-0.27273612794011737,13,106,l2,FALSE,en,na,1.203962,rshift,2.7429,1,0.833333333333333,exp_g2,5,1.538938
62,-0.27273612794011737,14,107,l2,FALSE,en,na,0.740095,lshift,2.0126,1,0.833333333333333,exp_g2,5,1.272505
62,-0.27273612794011737,15,108,l2,FALSE,en,na,0.818995,rshift,2.6101,1,0.833333333333333,exp_g2,5,1.791105
62,-0.27273612794011737,16,109,l2,FALSE,en,na,0.344097,lshift,2.0421,1,0.833333333333333,exp_g2,5,1.698003
62,-0.27273612794011737,17,110,l2,FALSE,en,na,0.973278,rshift,2.2648,1,0.833333333333333,exp_g2,5,1.291522
62,-0.27273612794011737,18,151,l1,TRUE,es,f0c,0.7884375,lshift,2.1745,1,0.833333333333333,exp_g2,5,1.3860625
62,-0.27273612794011737,19,152,l1,TRUE,es,f0c,0.92128125,rshift,2.2763,1,0.833333333333333,exp_g2,5,1.35501875
62,-0.27273612794011737,20,153,l1,TRUE,es,f0c,0.77825,lshift,2.4563,1,0.833333333333333,exp_g2,5,1.67805
62,-0.27273612794011737,21,155,l1,TRUE,es,f0c,0.8595,lshift,2.2284,1,0.833333333333333,exp_g2,5,1.3689
62,-0.27273612794011737,22,157,l1,TRUE,es,f0c,0.635125,lshift,2.1202,1,0.833333333333333,exp_g2,5,1.485075
62,-0.27273612794011737,23,158,l1,TRUE,es,f0c,0.9708125,rshift,2.4279,1,0.833333333333333,exp_g2,5,1.4570875
62,-0.27273612794011737,24,159,l1,TRUE,es,f0c,1.1799375,lshift,2.6397,1,0.833333333333333,exp_g2,5,1.4597625
62,-0.27273612794011737,25,160,l1,TRUE,es,f0c,1.108625,rshift,3.0168,1,0.833333333333333,exp_g2,5,1.908175
58,-0.422740998307182,1,21,l2,TRUE,es,na,0.704021,lshift,2.3081,1,0.9,exp_g2,3,1.604079
58,-0.422740998307182,2,22,l2,TRUE,es,na,0.863963,rshift,2.2985,1,0.9,exp_g2,3,1.434537
58,-0.422740998307182,3,23,l2,TRUE,es,na,0.806296,lshift,2.2991,1,0.9,exp_g2,3,1.492804
58,-0.422740998307182,4,24,l2,TRUE,es,na,0.817267,rshift,2.5247,1,0.9,exp_g2,3,1.707433
58,-0.422740998307182,5,25,l2,TRUE,es,na,0.909694,lshift,2.5301,1,0.9,exp_g2,3,1.620406
58,-0.422740998307182,6,26,l2,TRUE,es,na,0.977641,rshift,2.4043,1,0.9,exp_g2,3,1.426659
58,-0.422740998307182,7,27,l2,TRUE,es,na,0.619246,lshift,2.3262,1,0.9,exp_g2,3,1.706954
58,-0.422740998307182,8,29,l2,TRUE,es,na,1.122001,lshift,3.0303,1,0.9,exp_g2,3,1.908299
58,-0.422740998307182,9,30,l2,TRUE,es,na,1.133667,rshift,2.661,1,0.9,exp_g2,3,1.527333
58,-0.422740998307182,10,98,l2,FALSE,en,na,0.376142,rshift,2.1079,1,0.9,exp_g2,3,1.731758
58,-0.422740998307182,11,99,l2,FALSE,en,na,0.462405,lshift,1.7081,1,0.9,exp_g2,3,1.245695
58,-0.422740998307182,12,101,l2,FALSE,en,na,0.924484,lshift,2.2917,1,0.9,exp_g2,3,1.367216
58,-0.422740998307182,13,103,l2,FALSE,en,na,0.594925,lshift,2.2233,1,0.9,exp_g2,3,1.628375
58,-0.422740998307182,14,106,l2,FALSE,en,na,1.203962,rshift,2.6968,1,0.9,exp_g2,3,1.492838
58,-0.422740998307182,15,107,l2,FALSE,en,na,0.740095,lshift,2.1735,1,0.9,exp_g2,3,1.433405
58,-0.422740998307182,16,108,l2,FALSE,en,na,0.818995,rshift,2.3263,1,0.9,exp_g2,3,1.507305
58,-0.422740998307182,17,109,l2,FALSE,en,na,0.344097,lshift,2.0286,1,0.9,exp_g2,3,1.684503
58,-0.422740998307182,18,110,l2,FALSE,en,na,0.973278,rshift,2.2836,1,0.9,exp_g2,3,1.310322
58,-0.422740998307182,19,151,l1,TRUE,es,f0c,0.7884375,lshift,2.463,1,0.9,exp_g2,3,1.6745625
58,-0.422740998307182,20,152,l1,TRUE,es,f0c,0.92128125,rshift,2.6674,1,0.9,exp_g2,3,1.74611875
58,-0.422740998307182,21,153,l1,TRUE,es,f0c,0.77825,lshift,2.5854,1,0.9,exp_g2,3,1.80715
58,-0.422740998307182,22,155,l1,TRUE,es,f0c,0.8595,lshift,2.3579,1,0.9,exp_g2,3,1.4984
58,-0.422740998307182,23,156,l1,TRUE,es,f0c,0.974875,rshift,3.2119,1,0.9,exp_g2,3,2.237025
58,-0.422740998307182,24,157,l1,TRUE,es,f0c,0.635125,lshift,2.1273,1,0.9,exp_g2,3,1.492175
58,-0.422740998307182,25,158,l1,TRUE,es,f0c,0.9708125,rshift,2.5858,1,0.9,exp_g2,3,1.6149875
58,-0.422740998307182,26,159,l1,TRUE,es,f0c,1.1799375,lshift,2.8044,1,0.9,exp_g2,3,1.6244625
58,-0.422740998307182,27,160,l1,TRUE,es,f0c,1.108625,rshift,3.6482,1,0.9,exp_g2,3,2.539575
