participant,lt_std,...1,num,list,cond,lang,type,mat_dur,exp_num,group,prof,cor_rate,rt_cs,rt_mat
65,-0.4977434334907143,12,162,l2,TRUE,es,f0c,0.73509375,2,exp_g1,2,0.933333333333333,0.736371875042096,1.43593041709531
65,-0.4977434334907143,13,163,l2,TRUE,es,f0c,1.55846875,2,exp_g1,2,0.933333333333333,1.06396904191934,1.53614633295499
65,-0.4977434334907143,14,164,l2,TRUE,es,f0c,0.69834375,2,exp_g1,2,0.933333333333333,0.667067333008163,1.93666479105223
65,-0.4977434334907143,15,165,l2,TRUE,es,f0c,0.825,2,exp_g1,2,0.933333333333333,0.796575874905102,1.2726289579412
65,-0.4977434334907143,16,166,l2,TRUE,es,f0c,1.63628125,2,exp_g1,2,0.933333333333333,1.48677012498956,1.41940612501744
65,-0.4977434334907143,17,167,l2,TRUE,es,f0c,1.025125,2,exp_g1,2,0.933333333333333,0.955211749998853,1.42875454206672
65,-0.4977434334907143,18,168,l2,TRUE,es,f0c,0.739,2,exp_g1,2,0.933333333333333,0.311517999973148,1.450802542096
65,-0.4977434334907143,19,169,l2,TRUE,es,f0c,1.2804375,2,exp_g1,2,0.933333333333333,0.844791250070558,1.41506650006119
65,-0.4977434334907143,20,170,l2,TRUE,es,f0c,0.82653125,2,exp_g1,2,0.933333333333333,0.776565042091534,1.32212812503055
68,-0.5727458686742466,1,21,l2,TRUE,es,na,0.704021,2,exp_g1,1,0.933333333333333,0.741966292029247,1.60644679197641
68,-0.5727458686742466,2,22,l2,TRUE,es,na,0.863963,2,exp_g1,1,0.933333333333333,0.808886667015031,1.35554920801566
68,-0.5727458686742466,3,23,l2,TRUE,es,na,0.806296,2,exp_g1,1,0.933333333333333,0.678972334018909,1.3966106249961
68,-0.5727458686742466,4,24,l2,TRUE,es,na,0.817267,2,exp_g1,1,0.933333333333333,0.705184875056147,1.30737441601231
68,-0.5727458686742466,5,25,l2,TRUE,es,na,0.909694,2,exp_g1,1,0.933333333333333,0.632436249987222,1.12076074993996
68,-0.5727458686742466,6,26,l2,TRUE,es,na,0.977641,2,exp_g1,1,0.933333333333333,1.07395091699436,1.53985412506649
68,-0.5727458686742466,7,27,l2,TRUE,es,na,0.619246,2,exp_g1,1,0.933333333333333,0.378994791069999,1.45367566608386
68,-0.5727458686742466,8,28,l2,TRUE,es,na,0.937816,2,exp_g1,1,0.933333333333333,1.23211108299438,1.50614591590931
68,-0.5727458686742466,9,29,l2,TRUE,es,na,1.122001,2,exp_g1,1,0.933333333333333,1.42728920793161,1.61644987492373
68,-0.5727458686742466,10,30,l2,TRUE,es,na,1.133667,2,exp_g1,1,0.933333333333333,1.21512983296998,1.37625887499786
68,-0.5727458686742466,11,161,l2,TRUE,es,f0c,0.75509375,2,exp_g1,1,0.933333333333333,0.639244875055737,1.69786358306557
68,-0.5727458686742466,12,162,l2,TRUE,es,f0c,0.73509375,2,exp_g1,1,0.933333333333333,0.84768637502566,1.55020704196207
68,-0.5727458686742466,13,163,l2,TRUE,es,f0c,1.55846875,2,exp_g1,1,0.933333333333333,1.26043158303946,1.66941820804775
68,-0.5727458686742466,14,164,l2,TRUE,es,f0c,0.69834375,2,exp_g1,1,0.933333333333333,0.691249915980734,1.65568045791797
68,-0.5727458686742466,15,165,l2,TRUE,es,f0c,0.825,2,exp_g1,1,0.933333333333333,0.566677583032288,1.35748374899849
68,-0.5727458686742466,16,166,l2,TRUE,es,f0c,1.63628125,2,exp_g1,1,0.933333333333333,1.56525004201103,1.37864024999831
68,-0.5727458686742466,17,167,l2,TRUE,es,f0c,1.025125,2,exp_g1,1,0.933333333333333,1.01056062499993,1.52649633299746
68,-0.5727458686742466,18,168,l2,TRUE,es,f0c,0.739,2,exp_g1,1,0.933333333333333,0.944740959093906,1.76111458306108
68,-0.5727458686742466,19,170,l2,TRUE,es,f0c,0.82653125,2,exp_g1,1,0.933333333333333,0.942914332961664,1.50693245805521
28,-0.422740998307182,1,11,l1,TRUE,es,na,0.944375,2,exp_g2,3,0.933333333333333,0.937466125003994,1.68049262506887
28,-0.422740998307182,2,12,l1,TRUE,es,na,0.823703,2,exp_g2,3,0.933333333333333,0.890781834023073,1.88539291694362
28,-0.422740998307182,3,13,l1,TRUE,es,na,1.352093,2,exp_g2,3,0.933333333333333,1.14508545806166,1.30003279106446
28,-0.422740998307182,4,15,l1,TRUE,es,na,0.882114,2,exp_g2,3,0.933333333333333,0.63259816705249206,1.33575775000645
28,-0.422740998307182,5,16,l1,TRUE,es,na,1.694902,2,exp_g2,3,0.933333333333333,1.65873433393426,1.3343082919193
28,-0.422740998307182,6,17,l1,TRUE,es,na,1.328805,2,exp_g2,3,0.933333333333333,0.942792957997881,1.13877570797659
28,-0.422740998307182,7,19,l1,TRUE,es,na,1.44153,2,exp_g2,3,0.933333333333333,1.29466670798138,1.28329291702181
28,-0.422740998307182,8,20,l1,TRUE,es,na,0.99676,2,exp_g2,3,0.933333333333333,1.08274812495802,1.39233666705877
28,-0.422740998307182,9,151,l1,TRUE,es,f0c,0.7884375,2,exp_g2,3,0.933333333333333,0.610916000092402,1.34603020806331
28,-0.422740998307182,10,152,l1,TRUE,es,f0c,0.92128125,2,exp_g2,3,0.933333333333333,0.948952124919742,1.42980962498859
28,-0.422740998307182,11,153,l1,TRUE,es,f0c,0.77825,2,exp_g2,3,0.933333333333333,1.00408883299679,2.13275037493743
28,-0.422740998307182,12,154,l1,TRUE,es,f0c,0.91259375,2,exp_g2,3,0.933333333333333,0.827822583029047,1.74189541598689
28,-0.422740998307182,13,155,l1,TRUE,es,f0c,0.8595,2,exp_g2,3,0.933333333333333,0.637960167019628,1.27471541708522
28,-0.422740998307182,14,156,l1,TRUE,es,f0c,0.974875,2,exp_g2,3,0.933333333333333,0.763215707964264,1.2765722079929
28,-0.422740998307182,15,157,l1,TRUE,es,f0c,0.635125,2,exp_g2,3,0.933333333333333,0.982245583087206,1.56030862502009
28,-0.422740998307182,16,158,l1,TRUE,es,f0c,0.9708125,2,exp_g2,3,0.933333333333333,0.963673583930358,1.23795062500332
28,-0.422740998307182,17,159,l1,TRUE,es,f0c,1.1799375,2,exp_g2,3,0.933333333333333,1.17937070794869,1.23667691593897
28,-0.422740998307182,18,160,l1,TRUE,es,f0c,1.108625,2,exp_g2,3,0.933333333333333,1.04991741699632,1.55335262498632
21,3.102373455318837,1,21,l2,TRUE,es,na,0.704021,2,exp_g1,50,0.633333333333333,0.454799999952342,1.29797900000001
21,3.102373455318837,2,22,l2,TRUE,es,na,0.863963,2,exp_g1,50,0.633333333333333,0.711799999952291,1.30593699997617
21,3.102373455318837,3,23,l2,TRUE,es,na,0.806296,2,exp_g1,50,0.633333333333333,0.823499999999967,1.33790399998807
21,3.102373455318837,4,24,l2,TRUE,es,na,0.817267,2,exp_g1,50,0.633333333333333,0.850500000000011,1.38933299996423
21,3.102373455318837,5,25,l2,TRUE,es,na,0.909694,2,exp_g1,50,0.633333333333333,0.862600000023804,1.24270600003575
21,3.102373455318837,6,26,l2,TRUE,es,na,0.977641,2,exp_g1,50,0.633333333333333,0.850300000011941,1.27315900001191
21,3.102373455318837,7,27,l2,TRUE,es,na,0.619246,2,exp_g1,50,0.633333333333333,0.631900000035785,1.38115400003577
21,3.102373455318837,8,28,l2,TRUE,es,na,0.937816,2,exp_g1,50,0.633333333333333,0.88459999996428,1.34678399996426
21,3.102373455318837,9,29,l2,TRUE,es,na,1.122001,2,exp_g1,50,0.633333333333333,1.18580000001191,1.33039900003577
21,3.102373455318837,10,30,l2,TRUE,es,na,1.133667,2,exp_g1,50,0.633333333333333,0.984800000012001,1.18503300004767
21,3.102373455318837,11,161,l2,TRUE,es,f0c,0.75509375,2,exp_g1,50,0.633333333333333,0.624600000023747,1.2903062499761
21,3.102373455318837,12,162,l2,TRUE,es,f0c,0.73509375,2,exp_g1,50,0.633333333333333,0.627199999988079,1.36760624998809
21,3.102373455318837,13,163,l2,TRUE,es,f0c,1.55846875,2,exp_g1,50,0.633333333333333,1.54740000003574,1.47403124999997
21,3.102373455318837,14,164,l2,TRUE,es,f0c,0.69834375,2,exp_g1,50,0.633333333333333,0.515300000011962,1.37085625004766
21,3.102373455318837,15,165,l2,TRUE,es,f0c,0.825,2,exp_g1,50,0.633333333333333,0.797599999964234,1.30989999997614
21,3.102373455318837,16,166,l2,TRUE,es,f0c,1.63628125,2,exp_g1,50,0.633333333333333,1.66810000002386,1.31541875004771
21,3.102373455318837,17,167,l2,TRUE,es,f0c,1.025125,2,exp_g1,50,0.633333333333333,0.877300000011928,1.27477499997616
21,3.102373455318837,18,168,l2,TRUE,es,f0c,0.739,2,exp_g1,50,0.633333333333333,0.584500000000048,1.35279999995234
21,3.102373455318837,19,170,l2,TRUE,es,f0c,0.82653125,2,exp_g1,50,0.633333333333333,0.740499999999998,1.23266875004767
73,-0.12273125757305277,1,12,l1,TRUE,es,na,0.823703,2,exp_g2,7,0.5,1.28199999999998,1.96529699999999
73,-0.12273125757305277,2,13,l1,TRUE,es,na,1.352093,2,exp_g2,7,0.5,0.971000000000003,1.44490700000003
73,-0.12273125757305277,3,15,l1,TRUE,es,na,0.882114,2,exp_g2,7,0.5,0.75999999999999,1.386886
73,-0.12273125757305277,4,16,l1,TRUE,es,na,1.694902,2,exp_g2,7,0.5,1.85500000000002,1.69809800000003
73,-0.12273125757305277,5,17,l1,TRUE,es,na,1.328805,2,exp_g2,7,0.5,0.436000000000035,1.474195
73,-0.12273125757305277,6,18,l1,TRUE,es,na,0.900375,2,exp_g2,7,0.5,0.932999999999993,1.61362500000001
73,-0.12273125757305277,7,19,l1,TRUE,es,na,1.44153,2,exp_g2,7,0.5,1.31299999999999,1.61246999999997
73,-0.12273125757305277,8,151,l1,TRUE,es,f0c,0.7884375,2,exp_g2,7,0.5,0.625,1.4325625
73,-0.12273125757305277,9,152,l1,TRUE,es,f0c,0.92128125,2,exp_g2,7,0.5,0.735000000000014,1.52771874999996
73,-0.12273125757305277,10,153,l1,TRUE,es,f0c,0.77825,2,exp_g2,7,0.5,0.517999999999972,1.55174999999998
73,-0.12273125757305277,11,154,l1,TRUE,es,f0c,0.91259375,2,exp_g2,7,0.5,1.096,1.8434062500000299
73,-0.12273125757305277,12,155,l1,TRUE,es,f0c,0.8595,2,exp_g2,7,0.5,0.850999999999999,1.57149999999998
73,-0.12273125757305277,13,156,l1,TRUE,es,f0c,0.974875,2,exp_g2,7,0.5,0.870999999999981,1.47612499999997
73,-0.12273125757305277,14,157,l1,TRUE,es,f0c,0.635125,2,exp_g2,7,0.5,0.643000000000029,1.71187499999998
73,-0.12273125757305277,15,159,l1,TRUE,es,f0c,1.1799375,2,exp_g2,7,0.5,1.00799999999992,1.6510624999999
91,0.02727361279401186,1,11,l1,TRUE,es,na,0.944375,2,exp_g2,9,0.633333333333333,0.980899999856945,1.47452499985693
91,0.02727361279401186,2,12,l1,TRUE,es,na,0.823703,2,exp_g2,9,0.633333333333333,0.666200000047695,1.60919700009534
91,0.02727361279401186,3,13,l1,TRUE,es,na,1.352093,2,exp_g2,9,0.633333333333333,1.2495999999046,1.07650699990463
91,0.02727361279401186,4,14,l1,TRUE,es,na,0.788685,2,exp_g2,9,0.633333333333333,0.864500000000021,1.45381500000001
91,0.02727361279401186,5,15,l1,TRUE,es,na,0.882114,2,exp_g2,9,0.633333333333333,0.404300000190688,1.18698600014307
91,0.02727361279401186,6,16,l1,TRUE,es,na,1.694902,2,exp_g2,9,0.633333333333333,1.73579999995229,1.290598
91,0.02727361279401186,7,17,l1,TRUE,es,na,1.328805,2,exp_g2,9,0.633333333333333,1.26020000004769,1.26999500019075
91,0.02727361279401186,8,18,l1,TRUE,es,na,0.900375,2,exp_g2,9,0.633333333333333,0.84050000000002,1.35342499995232
91,0.02727361279401186,9,20,l1,TRUE,es,na,0.99676,2,exp_g2,9,0.633333333333333,0.73359999990464,1.17183999990464
91,0.02727361279401186,10,151,l1,TRUE,es,f0c,0.7884375,2,exp_g2,9,0.633333333333333,0.884399999856953,1.46376250004765
91,0.02727361279401186,11,152,l1,TRUE,es,f0c,0.92128125,2,exp_g2,9,0.633333333333333,0.588799999952301,1.28631875014303
91,0.02727361279401186,12,153,l1,TRUE,es,f0c,0.77825,2,exp_g2,9,0.633333333333333,1.27520000004768,1.94615000009539
91,0.02727361279401186,13,154,l1,TRUE,es,f0c,0.91259375,2,exp_g2,9,0.633333333333333,0.996200000047679,1.60650624990465
91,0.02727361279401186,14,155,l1,TRUE,es,f0c,0.8595,2,exp_g2,9,0.633333333333333,0.317300000190812,1.05730000019073
91,0.02727361279401186,15,156,l1,TRUE,es,f0c,0.974875,2,exp_g2,9,0.633333333333333,1.04129999995229,1.44952500009537
91,0.02727361279401186,16,157,l1,TRUE,es,f0c,0.635125,2,exp_g2,9,0.633333333333333,0.810900000095387,1.54197500014307
