participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_key.rt,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,024,l2,t,es,na,audio/024.wav,,l2_t_es_na_024,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[2.867800000190755,2.951800000190701]",0,27,27,38,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,162,l2,t,es,f0c,audio/162.wav,,l2_t_es_f0c_162,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.5711000001430193,1.9832000000476455]",0,28,28,46,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,122,l2,f,sp,na,audio/122.wav,,l2_f_sp_na_122,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.4629000000953738],0,29,29,26,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,025,l2,t,es,na,audio/025.wav,,l2_t_es_na_025,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.6004000000953056,2.016499999999951]",0,30,30,39,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,169,l2,t,es,f0c,audio/169.wav,,l2_t_es_f0c_169,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.4370000000000118,2.078200000047673]",0,31,31,53,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,164,l2,t,es,f0c,audio/164.wav,,l2_t_es_f0c_164,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.4207000000476455,1.8818999998569552]",0,32,32,48,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,022,l2,t,es,na,audio/022.wav,,l2_t_es_na_022,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.253200000047741,2.0563999998570353]",0,33,33,36,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,023,l2,t,es,na,audio/023.wav,,l2_t_es_na_023,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.2577000000477483,2.2176000001430793]",0,34,34,37,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,121,l2,f,sp,na,audio/121.wav,,l2_f_sp_na_121,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.083799999952248,1.4359999999999218]",0,35,35,25,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,163,l2,t,es,f0c,audio/163.wav,,l2_t_es_f0c_163,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.6870000000000118,2.934299999952259]",0,36,36,47,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,029,l2,t,es,na,audio/029.wav,,l2_t_es_na_029,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift"",""rshift""]","[1.4350999999046508,2.5512999999523345]",0,37,37,43,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,114,l2,f,se,na,audio/114.wav,,l2_f_se_na_114,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift"",""lshift""]","[1.2373000001906576,2.069499999999948]",0,38,38,18,1,1
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,129,l2,f,sp,na,audio/129.wav,,l2_f_sp_na_129,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""rshift""]",[1.6349000000952856],0,39,39,33,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,102,l2,f,en,na,audio/102.wav,,l2_f_en_na_102,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.4913999998569807],0,40,40,6,1,
086,001,2023-09-19_11h05.55.100,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,097,l2,f,en,na,audio/097.wav,,l2_f_en_na_097,,,,,,,image/america.png,image/spain.png,,,,,,,,,,,2,america,spain,,,,,,,,,,,"[""lshift""]",[1.438400000095271],0,41,41,1,1,
